Time rh SM Tmean e SPI FLASH 
19800101  76.0366 209.3700 -12.4850   0.0000  -0.1649   0.0000
19800102  79.9067 209.3600 -13.3040   0.0000   0.6586   0.0000
19800103  72.3516 210.3600 -17.1610   0.0000   0.7535   0.0000
19800104  64.0262 210.2200 -22.4990   0.0000   0.2551   0.0000
19800105  62.9684 210.1200 -19.1900   0.0000   0.6213   0.0000
19800106  56.8048 210.2200 -20.0300   0.0000   0.1464   0.0000
19800107  50.1767 209.6600 -20.8270   0.0000   1.4393   0.0000
19800108  67.4048 209.6400 -14.8910   0.0000   0.4986   0.0000
19800109  71.6238 209.3300 -12.7630   0.0000  -0.6534   0.0000
19800110  73.4660 208.7000 -14.4740   0.0000  -0.9321   0.0000
19800111  74.2570 207.4800 -17.9610   0.0000   0.1899   0.0000
19800112  62.8610 208.0900 -17.6000   0.0000   0.1951   0.0000
19800113  58.5893 207.6900 -17.7770   0.0000   0.2280   0.0000
19800114  59.9100 207.6800 -17.8350   0.0000   0.2678   0.0000
19800115  70.1709 207.5700 -14.6880   0.0000   0.4554   0.0000
19800116  78.2612 206.3100 -12.5920   0.0000  -1.0451   0.0000
19800117  77.0787 205.7300 -13.5100   0.0000  -0.6812   0.0000
19800118  80.3550 205.7200 -11.5340   0.0000   0.1393   0.0000
19800119  75.5650 206.5000 -13.7320   0.0000  -1.4485   0.0000
19800120  76.5731 208.1900 -13.2270   0.0000   0.3116   0.0000
19800121  78.7562 208.9200 -12.6360   0.0000  -0.4481   0.0000
19800122  76.3713 209.9700 -13.9080   0.0000   0.4384   0.0000
19800123  70.5190 211.0200 -13.7920   0.0000   2.2622   0.0000
19800124  81.1004 210.0300  -8.8528   0.0000   1.6462   0.0000
19800125  81.0713 209.3100  -7.7345   0.0000  -1.6090   0.0000
19800126  69.0042 210.0700  -8.8965   0.0000  -2.4936   0.0000
19800127  75.7961 209.5800 -11.0300   0.0000  -0.7259   0.0000
19800128  73.9957 209.4400 -13.1470   0.0000   0.4391   0.0000
19800129  58.6326 209.8300 -16.7020   0.0000   0.8701   0.0000
19800130  43.0846 209.5900 -17.7700   0.0000   0.9921   0.0000
19800131  37.7891 209.3900 -15.2640  -0.0000   1.4393   0.0000
19800201  59.6431 209.2400 -13.4540  -0.0000   0.9432   0.0000
19800202  77.8866 209.8900 -11.8650   0.0000   0.7578   0.0000
19800203  71.5222 211.2100 -12.3880   0.0000  -1.1178   0.0000
19800204  73.2626 210.6300 -12.2080  -0.0000  -0.1725   0.0000
19800205  76.3103 210.2100 -15.5160   0.0000  -0.9282   0.0000
19800206  74.6376 210.1600 -17.7910   0.0000   0.3117   0.0000
19800207  66.9872 210.3900 -18.5050   0.0000   0.1995   0.0000
19800208  78.8059 210.6500 -14.8460  -0.0000   0.2406   0.0000
19800209  73.0156 207.6300 -15.4330   0.0000   0.5291   0.0000
