Time rh SM Tmean e SPI FLASH 
19800101  79.4546 203.9000 -17.8190  -0.0000  -0.8049   0.0000
19800102  80.7022 204.1800 -19.7040   0.0000  -0.4715   0.0000
19800103  86.2856 204.5500 -22.8550   0.0000   1.9021   0.0000
19800104  78.0332 207.3400 -26.4860   0.0000   0.6480   0.0000
19800105  76.2801 207.4100 -25.2630   0.0000   0.5193   0.0000
19800106  63.5105 207.5200 -26.3150   0.0000   0.3140   0.0000
19800107  56.0401 207.4800 -25.8670   0.0000   1.0601   0.0000
19800108  72.6821 207.5400 -20.7220   0.0000   0.4377   0.0000
19800109  86.4422 208.9700 -17.2570   0.0000   0.2719   0.0000
19800110  83.5131 210.4700 -19.9110   0.0000   0.0120   0.0000
19800111  77.6710 210.0800 -25.1380   0.0000   1.0541   0.0000
19800112  75.6321 210.0200 -21.5700   0.0000   0.7613   0.0000
19800113  82.9164 211.2000 -22.3000   0.0000   2.0841   0.0000
19800114  75.2178 211.1500 -21.6780   0.0000   0.3976   0.0000
19800115  79.6061 211.1600 -18.9940   0.0000   0.4537   0.0000
19800116  84.2284 211.1500 -15.4500   0.0000  -1.0214   0.0000
19800117  89.5088 210.4100 -15.2840   0.0000  -1.1930   0.0000
19800118  83.2404 210.4400 -15.5750   0.0000  -0.7910   0.0000
19800119  83.2689 210.9600 -15.8640   0.0000  -0.7626   0.0000
19800120  83.8943 209.7200 -18.1790  -0.0000   0.2623   0.0000
19800121  86.0477 209.4200 -17.3990   0.0000   0.2029   0.0000
19800122  78.9520 210.5400 -19.1220   0.0000   0.1623   0.0000
19800123  76.5101 211.6600 -19.0690   0.0000   0.1687   0.0000
19800124  77.2527 211.5500 -13.3350  -0.0000   0.0902   0.0000
19800125  78.0867 211.5000 -11.6040   0.0000  -1.2151   0.0000
19800126  70.4822 211.2900 -12.3900   0.0000  -2.2431   0.0000
19800127  85.4458 211.3400 -12.8360   0.0000  -1.1275   0.0000
19800128  70.1666 213.1100 -15.2040  -0.0000  -0.6213   0.0000
19800129  73.1228 215.9400 -22.7000   0.0000  -0.6190   0.0000
19800130  62.6144 215.8700 -23.3200   0.0000   0.5830   0.0000
19800131  56.6425 215.8000 -20.3770  -0.0000   1.2756   0.0000
19800201  64.5434 215.7500 -18.7960  -0.0000   1.0728   0.0000
19800202  79.5617 215.4400 -16.6990   0.0000   0.1448   0.0000
19800203  83.4256 211.9800 -16.2380   0.0000  -0.7689   0.0000
19800204  78.3551 211.1000 -14.8470  -0.0000  -0.7493   0.0000
19800205  76.6083 209.5900 -21.1540   0.0000  -0.9205   0.0000
19800206  78.1574 209.0500 -20.8750  -0.0000   0.2751   0.0000
19800207  79.3599 208.6300 -21.8770   0.0000   0.1546   0.0000
19800208  74.5816 211.5500 -16.6480  -0.0000   0.0510   0.0000
19800209  81.7584 213.8400 -18.3910   0.0000  -0.4218   0.0000
19800210  76.1624 213.9700 -23.3220   0.0000   0.2147   0.0000
19800211  60.2300 213.9300 -21.9280   0.0000   0.8282   0.0000
19800212  68.4548 214.0200 -18.6060  -0.0000   1.6898   0.0000
19800213  83.4318 213.7200 -12.1560   0.0000   1.6293   0.0000
19800214  80.2209 212.9800 -11.7280  -0.0000  -2.3024   0.0000
19800215  77.3650 212.4800 -11.8170  -0.0000  -2.5133   0.0000
19800216  84.8919 212.1400 -14.9610   0.0000  -1.2270   0.0000
19800217  77.6218 210.5900 -15.5590  -0.0000   0.2033   0.0000
19800218  81.5444 210.0300 -14.1350  -0.0000   0.3722   0.0000
19800219  82.9423 208.2100 -13.4560  -0.0000   1.3427   0.0000
19800220  80.2037 207.9300 -10.8060  -0.0000  -1.2814   0.0000
19800221  78.4743 207.1300  -8.9871  -0.0000  -2.1063   0.0000
19800222  68.7410 206.7500  -9.1471   0.0000  -1.9625   0.0000
19800223  59.7714 206.4600 -11.5090   0.0000  -1.7161   0.0000
19800224  74.4919 206.6700 -14.8660   0.0000  -2.1457   0.0000
19800225  78.2099 206.7600 -18.4140   0.0000   0.6909   0.0000
19800226  78.9978 206.8700 -13.0680   0.0000   0.3420   0.0000
19800227  77.1968 207.4200 -12.1600  -0.0000  -2.0145   0.0000
19800228  74.0995 203.8800 -13.4150  -0.0000  -3.3215   0.0000
19800229  78.6519 201.5500 -14.8470  -0.0000  -1.3361   0.0000
19800301  74.8525 201.9600 -13.5300  -0.0000   0.1132   0.0000
19800302  83.7106 201.5800 -14.2560  -0.0000   0.2023   0.0000
19800303  84.8549 200.9600 -12.8460  -0.0000   0.8769   0.0000
19800304  79.4909 200.8600  -9.9485  -0.0000   0.8167   0.0000
19800305  80.9898 201.0200 -10.6070  -0.0000  -1.3388   0.0000
19800306  73.1732 203.9300 -11.4230  -0.0000  -2.9997   0.0000
19800307  85.1093 208.5600 -17.7420  -0.0000   0.2342   0.0000
19800308  82.2426 208.4600 -16.9700  -0.0000   0.7172   0.0000
19800309  77.7405 205.2900 -14.6020  -0.0000   1.8897   0.0000
19800310  76.9094 204.1000 -14.5880  -0.0000   0.2623   0.0000
19800311  72.5625 205.8100 -13.4040  -0.0000   1.2075   0.0000
19800312  80.1670 207.0700 -14.0050  -0.0000  -0.6384   0.0000
19800313  80.6327 207.6400 -14.4320  -0.0000   0.0842   0.0000
19800314  80.9770 207.3700 -10.7980  -0.0000   0.0561   0.0000
19800315  77.6829 206.7900  -9.2159  -0.0000  -0.6679   0.0000
19800316  84.0821 205.1600 -13.1690  -0.0000  -1.6440   0.0000
19800317  74.4047 203.9800 -11.5430  -0.0000   0.5323   0.0000
19800318  82.3648 203.8400 -11.6590  -0.0000   1.7595   0.0000
19800319  85.0811 203.4600 -13.9260  -0.0000  -0.7463   0.0000
19800320  80.9309 203.9100 -12.7800  -0.0000   0.6645   0.0000
19800321  85.7980 203.8400  -8.4541  -0.0000   1.7971   0.0000
19800322  87.5801 203.1000  -9.9523   0.0000  -2.4538   0.0000
19800323  87.4909 202.4800  -8.9647  -0.0000   1.1812   0.0000
19800324  75.6338 201.5300  -8.5614  -0.0000  -1.3687   0.0000
19800325  82.3907 200.3100 -10.5120  -0.0000  -2.5468   0.0000
19800326  80.3906 198.0400 -14.7060  -0.0000  -0.9984   0.0000
19800327  80.5701 197.7900 -13.3110  -0.0000   0.4773   0.0000
19800328  82.0157 197.8500 -10.4380  -0.0000   0.4170   0.0000
19800329  86.0347 197.9300 -10.2990  -0.0000  -0.9656   0.0000
19800330  78.9015 198.2600 -12.1530  -0.0000  -0.6888   0.0000
19800331  85.2962 198.4800 -12.7140  -0.0000   0.4673   0.0000
19800401  81.1150 198.7600 -12.0530  -0.0000   0.9256   0.0000
19800402  86.3833 199.1000 -11.8070  -0.0000   1.2756   0.0000
19800403  80.0147 199.6700 -11.3180   0.0000  -1.5126   0.0000
19800404  79.9209 199.7100 -14.6330  -0.0000   0.4967   0.0000
19800405  72.0552 199.6800 -12.0330  -0.0000   0.9142   0.0000
19800406  75.1094 199.2300  -9.4464  -0.0000   1.6898   0.0000
19800407  88.9506 200.5300 -12.8810  -0.0000   2.2541   0.0000
19800408  83.3436 201.0100 -11.2330  -0.0000   0.2328   0.0000
19800409  81.8922 201.1900 -12.2340  -0.0000   0.7550   0.0000
19800410  77.0321 201.1000 -10.0710  -0.0000   0.8582   0.0000
19800411  82.9454 200.8700  -6.9130  -0.0000   0.8375   0.0000
19800412  91.3028 197.6700  -9.1250  -0.0000  -0.3347   0.0000
19800413  78.8190 196.2700  -8.8160  -0.0000  -0.6415   0.0000
19800414  84.9496 196.2400  -9.5903  -0.0000   0.7807   0.0000
19800415  81.5010 196.5900  -9.5848  -0.0000   0.7731   0.0000
19800416  88.1117 198.1800 -11.9780  -0.0000   1.3304   0.0000
19800417  86.6569 197.0000 -11.3960  -0.0000   1.0277   0.0000
19800418  60.8541 195.6800  -5.3680  -0.0000   0.9993   0.0000
19800419  78.2694 194.7800  -3.8941  -0.0000   2.1830   0.0000
19800420  93.3775 197.5800  -6.5092  -0.0000  -0.4602   0.0000
19800421  79.9445 199.6800  -4.1232  -0.0000  -1.4528   0.0000
19800422  86.4978 198.6700  -5.7667  -0.0000  -2.5012   0.0000
19800423  82.0364 198.7100  -7.2033  -0.0000  -0.6725   0.0000
19800424  88.6527 198.8400  -7.8013  -0.0000   0.0169   0.0000
19800425  92.7685 202.5800  -8.3050  -0.0000   0.9862   0.0000
19800426  80.1800 205.3700  -6.3335  -0.0000   0.6151   0.0000
19800427  88.9718 207.2600  -5.5733  -0.0000  -0.4005   0.0000
19800428  86.7227 208.8200  -5.9577  -0.0000  -1.4157   0.0000
19800429  90.8180 211.4600  -5.3691  -0.0000  -0.3903   0.0000
19800430  88.4041 213.6100  -6.8468  -0.0000  -0.6253   0.0000
19800501  91.9804 213.9800  -6.6569  -0.0000   0.4619   0.0000
19800502  92.8456 214.2000  -6.5398   0.0000   1.0455   0.0000
19800503  93.6893 214.2600  -6.0122  -0.0000   0.9142   0.0000
19800504  96.8735 213.9100  -5.6052  -0.0000   0.4575   0.0000
19800505  92.0010 213.5500  -6.4742  -0.0000   0.6303   0.0000
19800506  92.1791 211.6900  -5.7555  -0.0000   0.5425   0.0000
19800507  89.2575 209.0100  -3.8633  -0.0000   0.8779   0.0000
19800508  85.6660 208.4300  -2.9435  -0.0000   1.3304   0.0000
19800509  96.7021 207.1800  -1.7756  -0.0000   0.3631   0.0000
19800510  89.5332 207.0700  -1.6220  -0.0000  -1.7579   0.0000
19800511  83.4020 208.5500  -1.7130  -0.0000   0.2651   0.0000
19800512  89.8241 208.5600  -1.4150  -0.0000   0.7764   0.0000
19800513  95.1099 209.0400  -2.1628  -0.0000  -1.9825   0.0000
19800514  95.9316 209.0100  -1.1063  -0.0000  -2.1895   0.0000
19800515  89.2819 209.3300  -1.5355  -0.0000  -1.9591   0.0000
19800516  84.7131 210.9000  -2.8910  -0.0000  -0.2051   0.0000
19800517  83.9480 211.2600  -1.1418  -0.0000   0.5488   0.0000
19800518  83.6444 211.2900  -0.0862  -0.0000  -0.4863   0.0000
19800519  90.7339 212.5400  -0.7368  -0.0000   1.2331   0.0000
19800520  93.4739 212.7000  -2.1491  -0.0000  -0.6995   0.0000
19800521  89.8165 212.4900  -1.9918  -0.0000  -0.6630   0.0000
19800522  93.1791 213.1300  -3.1545  -0.0000  -0.0988   0.0000
19800523  84.0142 214.0500  -2.8077  -0.0000   1.8131   0.0000
19800524  83.7343 213.7900  -0.0601  -0.0000   0.3600   0.0000
19800525  78.3097 218.6500  -0.2771  -0.0000   1.6898   0.0000
