Time rh SM Tmean e SPI FLASH 
19800101  73.7106 199.0500 -14.1070   0.0000  -0.5368   0.0000
19800102  71.7398 199.6400 -15.8140   0.0000  -0.1294   0.0000
19800103  67.6940 199.7400 -20.0490   0.0000   1.7380   0.0000
19800104  60.9308 198.7800 -23.6620   0.0000   0.0925   0.0000
19800105  56.1053 199.7800 -21.7350   0.0000   0.6977   0.0000
19800106  51.3745 198.7100 -21.7490   0.0000   0.0719   0.0000
19800107  41.7184 197.6900 -22.7830   0.0000   0.6499   0.0000
19800108  56.2780 197.9100 -16.7610   0.0000   0.3454   0.0000
19800109  68.0845 198.8100 -12.7390   0.0000   0.3220   0.0000
19800110  69.7975 198.3000 -14.8620   0.0000  -0.2820   0.0000
19800111  60.7418 197.4400 -21.0170   0.0000   0.4252   0.0000
19800112  56.3282 197.5400 -18.5530   0.0000   0.4998   0.0000
19800113  66.1313 198.1600 -21.6820   0.0000   1.8323   0.0000
19800114  55.2902 198.1900 -19.6240   0.0000   0.2043   0.0000
19800115  64.0451 198.1900 -15.8840   0.0000   0.3142   0.0000
19800116  75.8066 198.1100 -14.0820   0.0000  -1.1604   0.0000
19800117  73.6767 198.3800 -13.3120   0.0000  -0.7530   0.0000
19800118  74.8154 198.8300 -11.1030   0.0000  -0.6030   0.0000
19800119  73.7153 198.5900 -14.5100   0.0000  -1.2065   0.0000
19800120  72.1777 197.9000 -14.8710  -0.0000   0.3802   0.0000
19800121  73.9232 196.6200 -12.5330   0.0000  -0.3464   0.0000
19800122  76.4899 197.6800 -14.5280   0.0000   0.3204   0.0000
19800123  65.6593 197.8400 -15.0840   0.0000   1.0546   0.0000
19800124  74.7199 197.9100 -10.2260   0.0000   1.5941   0.0000
19800125  80.3632 197.6200  -8.4870   0.0000  -1.5956   0.0000
19800126  71.1963 197.2900  -9.3261   0.0000  -2.0161   0.0000
19800127  75.4205 196.9800 -10.7540   0.0000  -1.4154   0.0000
19800128  65.8858 202.3100 -13.8790   0.0000  -0.1922   0.0000
19800129  67.7013 202.7300 -21.8630   0.0000  -0.0462   0.0000
19800130  41.5101 202.6300 -20.3440   0.0000   0.3479   0.0000
19800131  33.8664 202.5900 -16.4160  -0.0000   1.1729   0.0000
19800201  49.5546 202.4500 -14.4160   0.0000   1.0790   0.0000
19800202  66.2281 202.1000 -12.3800   0.0000   1.5020   0.0000
19800203  66.3114 202.6300 -12.5200   0.0000  -0.5252   0.0000
19800204  62.2934 203.8200 -11.8250   0.0000  -0.8337   0.0000
19800205  68.7989 204.6200 -15.5960   0.0000  -0.7248   0.0000
19800206  72.4879 204.0600 -17.0910   0.0000   2.1936   0.0000
19800207  67.3765 203.2300 -19.1230   0.0000   1.3784   0.0000
19800208  73.7580 204.5900 -14.3390   0.0000   2.0221   0.0000
19800209  70.7436 204.6400 -17.1650   0.0000  -0.4942   0.0000
19800210  58.9542 204.2400 -20.0120   0.0000   1.7640   0.0000
19800211  45.4118 204.2200 -19.5840   0.0000   0.3180   0.0000
19800212  50.5317 204.1900 -16.2890   0.0000   1.7270   0.0000
19800213  77.8512 203.9500 -10.3920   0.0000   1.0850   0.0000
19800214  76.5381 204.6500  -8.9014   0.0000  -2.1569   0.0000
19800215  80.9200 205.0800  -8.4779   0.0000  -2.0765   0.0000
19800216  78.7296 205.0200 -12.0780   0.0000  -1.8861   0.0000
19800217  73.2542 205.2700 -11.0700  -0.0000   2.2878   0.0000
19800218  73.6797 205.6800 -11.4030   0.0000   0.0468   0.0000
19800219  76.6046 205.2000 -10.6120  -0.0000   1.4018   0.0000
19800220  81.0702 205.4200  -8.0764   0.0000  -1.1072   0.0000
19800221  78.2935 203.7700  -6.8986   0.0000  -1.4324   0.0000
19800222  67.5460 203.8200  -7.2542   0.0000  -1.3459   0.0000
19800223  67.3787 202.5200  -8.5562   0.0000  -1.4157   0.0000
19800224  66.0442 201.7700 -10.8890   0.0000  -1.1981   0.0000
19800225  57.9923 200.4800 -14.6910   0.0000   0.6621   0.0000
19800226  72.5025 199.5900 -10.3560   0.0000   0.4296   0.0000
19800227  73.9166 199.5600  -8.4830   0.0000  -1.9653   0.0000
19800228  69.1906 199.8400 -11.1910   0.0000  -2.7353   0.0000
19800229  71.4941 201.2100 -12.5620  -0.0000  -0.0484   0.0000
19800301  69.2474 198.9000 -10.3200   0.0000  -0.3179   0.0000
19800302  74.7989 197.2100 -11.4410   0.0000  -0.2291   0.0000
19800303  76.7252 194.2600 -11.4410  -0.0000   0.6698   0.0000
19800304  74.4768 194.5800  -6.8974   0.0000  -0.0321   0.0000
19800305  72.8772 193.6400  -6.3711   0.0000  -0.6981   0.0000
19800306  65.7601 193.6300  -8.8440  -0.0000  -2.9376   0.0000
19800307  67.8421 193.6400 -15.1290  -0.0000  -0.4023   0.0000
19800308  66.1934 193.9300 -13.4560  -0.0000   0.5584   0.0000
19800309  70.9936 192.6800 -11.1620  -0.0000   0.4868   0.0000
19800310  75.6895 192.2600 -10.5340  -0.0000  -0.1949   0.0000
19800311  73.3357 192.0900  -9.6019  -0.0000  -0.2941   0.0000
19800312  71.3136 189.0400 -11.2190   0.0000  -0.8005   0.0000
19800313  71.2024 187.2200 -12.1550  -0.0000   1.1866   0.0000
19800314  73.2233 187.6800  -9.1151  -0.0000   0.4706   0.0000
19800315  78.9740 187.4900  -6.9149   0.0000  -0.5165   0.0000
19800316  71.4106 186.3700 -10.7300   0.0000  -2.0232   0.0000
19800317  62.6887 185.8600  -9.1034  -0.0000   0.1880   0.0000
19800318  83.0547 186.7300  -8.8684   0.0000   0.5437   0.0000
19800319  67.8548 188.6500 -11.0030  -0.0000  -1.1677   0.0000
19800320  71.7165 188.2700  -9.8267  -0.0000   0.8308   0.0000
19800321  86.4760 187.7500  -5.8103   0.0000   0.3773   0.0000
19800322  74.4734 187.0400  -6.3283   0.0000  -2.0375   0.0000
19800323  81.4127 187.7000  -6.6680  -0.0000   1.1512   0.0000
19800324  78.1371 188.9700  -7.0273  -0.0000  -1.0491   0.0000
19800325  75.0524 189.1900 -11.2440  -0.0000  -0.7047   0.0000
19800326  80.8770 189.1000 -15.7660  -0.0000   1.0400   0.0000
19800327  67.6643 190.0900 -13.3200  -0.0000   0.0590   0.0000
19800328  76.3873 189.9400  -7.6686  -0.0000   0.2381   0.0000
19800329  84.0954 189.9300  -7.5109   0.0000  -1.4379   0.0000
19800330  69.9682 189.7100 -10.3120  -0.0000  -0.0508   0.0000
19800331  66.2141 189.5200 -11.4850  -0.0000   0.3891   0.0000
19800401  53.7654 189.9100  -9.2608   0.0000   1.1552   0.0000
19800402  77.8281 190.0000  -8.8976   0.0000   0.7822   0.0000
19800403  75.7796 191.1100  -9.7564  -0.0000  -1.5177   0.0000
19800404  62.9318 191.9500 -10.9200  -0.0000   0.3400   0.0000
19800405  51.5192 191.9200  -8.5944  -0.0000   1.0036   0.0000
19800406  70.5165 191.7800  -7.5482  -0.0000   0.6856   0.0000
19800407  81.3655 189.6800 -12.7620  -0.0000   0.5957   0.0000
19800408  76.8682 187.9400 -11.9680  -0.0000   0.6052   0.0000
19800409  73.9880 187.9200 -12.4630  -0.0000   0.7297   0.0000
19800410  55.8910 187.7300  -8.1581  -0.0000   0.8949   0.0000
19800411  61.7364 187.9300  -5.4566  -0.0000   1.1174   0.0000
19800412  74.6123 190.5200  -8.4963  -0.0000   0.0663   0.0000
19800413  70.6369 190.3900  -8.0675  -0.0000   0.0391   0.0000
19800414  73.1928 189.7100  -8.6907  -0.0000   0.9399   0.0000
19800415  71.2247 191.1000  -8.4209  -0.0000   1.0120   0.0000
19800416  78.8652 192.4900  -7.9718  -0.0000   0.6890   0.0000
19800417  60.4038 192.5600  -4.0891  -0.0000   0.8632   0.0000
19800418  57.4715 192.4400  -2.1072  -0.0000   1.7270   0.0000
19800419  65.4505 192.3000  -0.3929  -0.0000   1.4269   0.0000
19800420  79.7357 191.4100  -1.8240  -0.0000   0.5066   0.0000
19800421  73.9889 190.9900  -1.6786  -0.0000   0.1435   0.0000
19800422  82.9641 189.9500  -3.1558  -0.0000  -1.5665   0.0000
19800423  77.5614 190.4800  -5.8941  -0.0000  -1.3997   0.0000
19800424  80.0114 189.3300  -7.7107  -0.0000   0.3244   0.0000
19800425  68.0952 190.1700  -5.1945  -0.0000   0.7491   0.0000
19800426  60.2309 190.2900  -2.0172  -0.0000   0.6274   0.0000
19800427  80.1067 189.8800  -1.9083  -0.0000   1.5366   0.0000
19800428  73.5571 189.4500  -1.6560  -0.0000  -0.7970   0.0000
19800429  76.8611 189.4100  -1.4264  -0.0000   0.2743   0.0000
19800430  75.5572 189.8800  -3.3534  -0.0000   0.3693   0.0000
19800501  75.1349 191.9400  -3.2240  -0.0000   0.5695   0.0000
19800502  74.5902 192.9600  -1.6429  -0.0000   0.9855   0.0000
19800503  71.2737 193.0800  -0.9154  -0.0000   1.2078   0.0000
19800504  81.5300 193.7200  -2.0456  -0.0000   1.3748   0.0000
19800505  74.9654 194.1800  -3.3958  -0.0000   0.0666   0.0000
19800506  82.1587 195.7400  -3.5744  -0.0000   0.7706   0.0000
19800507  76.1694 198.7100  -3.0386  -0.0000   1.2298   0.0000
19800508  66.0102 200.0800  -0.0515  -0.0000   0.7382   0.0000
19800509  88.5517 201.0500   0.4340  -0.0000   0.1151   0.0000
19800510  83.5028 203.2400  -0.2498  -0.0000  -1.9870   0.0000
19800511  72.8026 203.3100  -1.0180  -0.0000   1.6789   0.0000
19800512  80.9273 204.1800  -0.4456  -0.0000   0.9818   0.0000
19800513  89.4811 205.7600  -1.4143  -0.0000  -0.9416   0.0000
19800514  91.0959 206.7100  -0.6622  -0.0000  -2.7616   0.0000
19800515  85.3299 207.4900  -1.0065  -0.0000  -2.1830   0.0000
19800516  79.7301 205.8000  -3.5569  -0.0000  -0.1279   0.0000
19800517  68.9282 206.3000  -0.7805  -0.0000   0.3829   0.0000
19800518  68.1831 207.3300   0.4494  -0.0000   0.6067   0.0000
19800519  82.9333 209.2200  -1.1102  -0.0000   0.2522   0.0000
19800520  82.4450 210.0500  -1.5987  -0.0000   0.4579   0.0000
19800521  80.8076 209.5700  -1.9280  -0.0000   1.1437   0.0000
19800522  90.1740 209.8900  -4.2956  -0.0000   0.7324   0.0000
19800523  86.8296 213.7100  -4.7303  -0.0000   2.0898   0.0000
19800524  75.2263 216.8200  -1.0726  -0.0000   0.6172   0.0000
19800525  82.2904 219.7500  -0.7105  -0.0000   1.0532   0.0000
19800526  87.9469 221.3200  -1.0167  -0.0000   1.2897   0.0000
19800527  86.5509 221.7200  -2.9300  -0.0000   0.8530   0.0000
19800528  82.2443 223.7700  -2.6051  -0.0000   0.4231   0.0000
19800529  80.5725 224.1600  -2.2298  -0.0000   0.0901   0.0000
19800530  67.7340 225.0700   0.4980  -0.0000   0.6543   0.0000
19800531  54.2449 224.7300   4.3464  -0.0000   1.0250   0.0000
19800601  62.9970 223.4800   5.0936  -0.0001   1.7270   0.0000
19800602  86.5999 221.5800   1.4786  -0.0000   0.9855   0.0000
19800603  86.9332 222.7300   0.4819  -0.0000  -2.1908   0.0000
19800604  71.6085 223.7900   0.6288  -0.0001  -0.6459   0.0000
19800605  69.8443 223.1700   2.9905  -0.0001   0.3597   0.0000
19800606  67.0894 221.8600   3.9523  -0.0001   1.3758   0.0000
19800607  68.4582 220.1400   3.6480  -0.0001   0.9650   0.0000
19800608  74.3548 218.3500   2.4541  -0.0001   0.6105   0.0000
19800609  75.2943 216.4000   3.3039  -0.0001   0.3589   0.0000
19800610  58.4437 214.7900   5.9968  -0.0001   1.2897   0.0000
19800611  51.2433 213.2200   7.7236  -0.0001   1.3262   0.0000
19800612  58.7312 211.6900   7.5495  -0.0001   1.7270   0.0000
19800613  84.9768 216.0000   3.3674  -0.0000  -0.5579   0.0000
19800614  83.0570 218.1100   3.1012  -0.0000  -2.5857   0.0000
19800615  76.3633 218.1900   1.4963  -0.0000  -0.9134   0.0000
19800616  69.0372 216.1600   2.0198  -0.0001   0.3050   0.0000
19800617  59.0630 215.4500   4.3472  -0.0001   0.6363   0.0000
19800618  51.0196 214.1600   7.2545  -0.0001   1.7270   0.0000
19800619  47.1375 212.5300   8.5191  -0.0001   1.7270   0.0000
19800620  48.5673 210.7800   8.4642  -0.0001   0.9948   0.0000
19800621  40.6774 209.0500  10.3000  -0.0001   1.1041   0.0000
19800622  43.4700 207.6300  10.0600  -0.0001   1.7270   0.0000
19800623  38.8581 207.8800  10.6630  -0.0001   1.7270   0.0000
19800624  48.9404 207.7400  10.2540  -0.0001   1.7270   0.0000
19800625  73.1019 208.8500   9.8378  -0.0000   2.3882   0.0000
19800626  77.6196 212.4000  10.1580  -0.0001  -0.8701   0.0000
19800627  80.5495 218.0100   9.0315  -0.0001  -1.5858   0.0000
19800628  75.9199 219.5700   7.4076  -0.0001  -2.0064   0.0000
19800629  77.6174 219.0400   8.5706  -0.0001   0.1365   0.0000
19800630  76.9766 218.7700   8.7059  -0.0001   0.0293   0.0000
19800701  73.1128 217.8000   9.5969  -0.0001  -0.7903   0.0000
19800702  64.9277 213.3000  10.0370  -0.0001   0.4179   0.0000
19800703  69.9603 208.0300   8.7920  -0.0001   0.2307   0.0000
19800704  54.7435 205.1500  11.8020  -0.0001   0.6499   0.0000
19800705  74.4404 206.4400  10.4440  -0.0001   0.5499   0.0000
19800706  73.9706 210.9200   9.0024  -0.0001  -2.0782   0.0000
19800707  45.4535 207.9100  10.5640  -0.0002   1.3886   0.0000
19800708  39.9887 204.6100  11.7670  -0.0002   1.7270   0.0000
19800709  54.9680 201.0900   9.5934  -0.0001   1.3758   0.0000
19800710  54.5024 195.4100  11.4950  -0.0001   1.3758   0.0000
19800711  51.5460 192.2500  12.8070  -0.0001   1.7270   0.0000
19800712  56.5846 191.7500  13.5170  -0.0001   1.7270   0.0000
19800713  71.4525 193.3900  11.5180  -0.0001   0.8290   0.0000
19800714  77.9790 196.4200  11.8310  -0.0001  -1.0020   0.0000
19800715  73.4631 200.1900  11.8520  -0.0001  -1.2004   0.0000
19800716  79.4050 203.7600  11.1530  -0.0001  -0.6682   0.0000
19800717  74.6784 203.3700  10.9320  -0.0001  -0.5339   0.0000
19800718  73.4127 201.7800  12.3620  -0.0001   0.1443   0.0000
19800719  79.1315 204.7200  11.0750  -0.0001   0.0287   0.0000
19800720  64.8667 206.0700  11.2900  -0.0001  -1.8718   0.0000
19800721  52.9517 202.4700  11.9360  -0.0002   0.5341   0.0000
19800722  52.4032 198.6400  12.7940  -0.0002   0.3881   0.0000
19800723  62.3966 195.4700  12.2190  -0.0001   0.4792   0.0000
19800724  63.1028 193.4000  11.7530  -0.0001   0.0846   0.0000
19800725  53.4785 192.0900  13.3680  -0.0001   0.3291   0.0000
19800726  53.4890 190.1400  13.6000  -0.0001   0.3709   0.0000
19800727  66.3184 190.5100  12.2260  -0.0001   0.0463   0.0000
19800728  64.3072 190.6900  12.7690  -0.0001   0.1621   0.0000
19800729  73.2598 192.6400  12.3510  -0.0001   2.2649   0.0000
19800730  78.6844 196.2300  12.0470  -0.0001  -0.8210   0.0000
19800731  76.1427 197.5800  12.4720  -0.0001  -2.2253   0.0000
19800801  69.3585 194.7600  13.6700  -0.0001  -0.0311   0.0000
19800802  58.7361 191.2500  15.2600  -0.0001   2.1186   0.0000
19800803  79.0768 191.6900  13.1470  -0.0001   0.2697   0.0000
19800804  74.8468 194.2700  12.8390  -0.0001  -1.6049   0.0000
19800805  70.8723 193.8400  11.8440  -0.0001   0.4286   0.0000
19800806  71.1309 191.9200  12.0270  -0.0001   1.2633   0.0000
19800807  70.1270 187.2900  13.1850  -0.0001   2.2687   0.0000
19800808  77.8914 188.3700  11.2280  -0.0001   0.7764   0.0000
19800809  79.5645 196.0500   9.5971  -0.0001  -1.6214   0.0000
19800810  79.9847 201.3900   9.1195  -0.0001  -1.9888   0.0000
19800811  77.9282 201.3600   8.1861  -0.0001  -1.3270   0.0000
19800812  78.0523 200.4100   9.3846  -0.0001   0.7412   0.0000
19800813  79.8794 200.2100   8.6112  -0.0001  -0.3751   0.0000
19800814  75.3204 203.1000   8.1118  -0.0001  -0.8038   0.0000
19800815  78.0075 201.9200   7.9874  -0.0001   0.6428   0.0000
19800816  79.3107 204.6400   8.3137  -0.0001  -0.9554   0.0000
19800817  81.3844 209.6500   7.4580  -0.0001  -1.6018   0.0000
19800818  79.3798 215.3000   7.9551  -0.0001  -2.4543   0.0000
19800819  81.8868 216.6800   6.6794  -0.0001  -2.0808   0.0000
19800820  78.7599 212.8700   6.0194  -0.0001  -0.0892   0.0000
19800821  77.7575 209.4500   6.0515  -0.0001   0.0743   0.0000
19800822  74.6991 203.8000   7.0314  -0.0001   0.3465   0.0000
19800823  62.8667 199.0900  10.3400  -0.0001   0.4543   0.0000
19800824  60.9363 200.8500  10.9780  -0.0001  -0.5648   0.0000
19800825  62.0793 198.7300   9.8113  -0.0001   0.6860   0.0000
19800826  54.0823 195.0700  10.3860  -0.0001   0.4567   0.0000
19800827  70.9892 192.9900   9.7162  -0.0001   0.5633   0.0000
19800828  58.9800 191.2500  11.8520  -0.0001   0.3257   0.0000
19800829  54.8143 187.4500  11.8280  -0.0001   0.3589   0.0000
19800830  64.2360 184.4900  12.7770  -0.0001   0.3180   0.0000
19800831  77.9976 186.4400  10.8830  -0.0001   1.4133   0.0000
19800901  74.2741 191.5500   8.9172  -0.0001  -1.6961   0.0000
19800902  83.4795 195.5900   5.9592  -0.0001  -1.6003   0.0000
19800903  73.9272 195.9500   5.2479  -0.0001  -1.0344   0.0000
19800904  82.0360 195.7500   4.5913  -0.0001   2.3181   0.0000
19800905  85.0245 201.1400   4.4797  -0.0001  -1.1141   0.0000
19800906  77.5594 201.0900   4.7570  -0.0001  -1.2322   0.0000
19800907  63.2593 198.3200   7.0647  -0.0001   0.1664   0.0000
19800908  62.7912 195.7600   9.8772  -0.0001   0.7019   0.0000
19800909  79.2385 198.3900   9.3267  -0.0001   1.0653   0.0000
