Time rh SM Tmean e SPI FLASH 
19800101  83.3504 210.8900 -14.6920  -0.0000  -0.9366   0.0000
19800102  86.2644 209.8800 -16.2880   0.0000  -0.6801   0.0000
19800103  82.0679 208.7400 -20.7370   0.0000   1.5276   0.0000
19800104  74.1486 208.3600 -24.3130   0.0000   0.3489   0.0000
19800105  66.4985 208.2400 -21.7780   0.0000   0.4758   0.0000
19800106  59.4137 207.2400 -22.3060   0.0000   0.0801   0.0000
19800107  46.6454 206.0000 -23.2750   0.0000   1.1716   0.0000
19800108  66.2440 206.1400 -17.2240  -0.0000   0.2770   0.0000
19800109  84.9142 207.8700 -14.0280   0.0000  -0.1094   0.0000
19800110  85.3930 206.5400 -16.8370   0.0000   0.1838   0.0000
19800111  66.8120 205.7100 -22.2830  -0.0000   0.7282   0.0000
19800112  68.3530 205.9100 -18.8440  -0.0000   0.5737   0.0000
19800113  75.6511 205.8700 -21.8810  -0.0000   1.4160   0.0000
19800114  66.9841 205.5400 -20.0420   0.0000   0.1223   0.0000
19800115  74.6330 205.1600 -16.0850  -0.0000   0.4301   0.0000
19800116  86.2702 204.9100 -15.8030   0.0000  -1.4224   0.0000
19800117  82.1987 205.2900 -14.8020   0.0000  -0.7201   0.0000
19800118  83.0456 205.1600 -12.1300   0.0000   0.1634   0.0000
19800119  85.9752 204.8100 -16.1350   0.0000  -1.4077   0.0000
19800120  78.7226 202.6800 -15.2230  -0.0000   2.3299   0.0000
19800121  87.2368 203.3000 -14.3480   0.0000  -0.7748   0.0000
19800122  86.4915 203.9300 -16.4220   0.0000   2.2762   0.0000
19800123  77.6849 203.5800 -15.8760   0.0000   0.0431   0.0000
19800124  80.5156 203.7000 -11.0650  -0.0000   1.3543   0.0000
19800125  84.7845 203.4600  -9.9909   0.0000  -1.3680   0.0000
19800126  77.8560 201.9600 -11.0740  -0.0000  -2.0633   0.0000
19800127  85.2335 201.8600 -12.8720   0.0000  -1.7081   0.0000
19800128  78.3227 202.0800 -15.4990  -0.0000  -0.3467   0.0000
19800129  78.8137 202.1300 -21.9920   0.0000   1.3706   0.0000
19800130  50.4422 201.8600 -20.3180   0.0000   0.3090   0.0000
19800131  36.8566 201.8000 -16.5660  -0.0000   1.1010   0.0000
19800201  57.0548 201.6800 -15.0320  -0.0000   1.0091   0.0000
