Time rh SM Tmean e SPI FLASH 
19800101  89.4852 208.7200  -4.4422  -0.0000  -1.6496   0.0000
19800102  74.2436 209.1500  -7.3715  -0.0000  -2.3338   0.0000
19800103  55.0312 208.7900  -9.9044  -0.0000  -1.0280   0.0000
19800104  41.6886 208.3700 -11.5840  -0.0000   0.5081   0.0000
19800105  42.7689 208.1600 -12.4160  -0.0000   1.1976   0.0000
19800106  43.0301 208.0600 -11.8640  -0.0000   1.1976   0.0000
19800107  43.8338 208.0000  -9.6042  -0.0000   1.1976   0.0000
19800108  47.8158 207.7900  -6.2267  -0.0000   1.1976   0.0000
19800109  59.3842 207.3400  -5.5743  -0.0000   0.5004   0.0000
19800110  56.9329 206.9300  -7.2538  -0.0000   0.6294   0.0000
19800111  46.8057 206.9000  -7.8000  -0.0000   1.1976   0.0000
19800112  61.5767 206.8300  -4.9977  -0.0000   0.7068   0.0000
19800113  56.0486 206.7000  -6.5839  -0.0000   0.1669   0.0000
19800114  49.5627 206.3700  -5.6930  -0.0000   1.1976   0.0000
19800115  65.1957 206.1400  -2.8022  -0.0000   1.1976   0.0000
19800116  82.7344 204.6100  -0.2672  -0.0000   0.0069   0.0000
19800117  73.8559 203.2300  -1.4619  -0.0000  -0.8146   0.0000
19800118  74.1026 203.3800  -0.8821  -0.0000  -0.8269   0.0000
19800119  73.2637 203.4800  -0.7649  -0.0000  -1.3876   0.0000
19800120  66.5197 203.4400  -1.6611  -0.0000   0.7659   0.0000
19800121  65.2494 203.3000  -2.4439  -0.0000   0.4505   0.0000
19800122  60.4587 203.2000  -3.4573  -0.0000   1.1976   0.0000
19800123  61.8610 202.9700  -4.6366  -0.0000   1.1976   0.0000
19800124  67.5594 202.9200   0.5825  -0.0000   1.1976   0.0000
19800125  89.1557 204.5100   1.1838  -0.0000   0.4685   0.0000
19800126  86.8481 207.6000   0.7108  -0.0000  -1.2203   0.0000
19800127  84.1516 208.0200  -0.1359  -0.0000  -1.6911   0.0000
19800128  72.1756 209.1200  -1.4661  -0.0000  -1.8224   0.0000
19800129  52.4635 209.8200  -3.5523  -0.0000  -0.9969   0.0000
19800130  30.5877 209.1700  -3.9426  -0.0000   0.0407   0.0000
19800131  42.2570 208.6000  -4.6900  -0.0000   1.1976   0.0000
19800201  42.9498 208.4500  -2.6949  -0.0000   1.1976   0.0000
19800202  75.5424 208.2100  -3.5684  -0.0000   1.1976   0.0000
19800203  76.0191 208.0300  -3.5865  -0.0000  -2.6246   0.0000
19800204  83.4112 207.0300  -2.9150  -0.0000  -2.6432   0.0000
19800205  71.8849 206.3600  -4.6565  -0.0000  -1.9550   0.0000
19800206  46.8070 206.0800  -6.3488  -0.0000  -0.3109   0.0000
19800207  45.0768 205.8800  -5.7328  -0.0000   1.1976   0.0000
19800208  60.5941 206.1900  -2.3538  -0.0000   0.6811   0.0000
19800209  68.6245 205.8300  -4.6836  -0.0000  -0.0280   0.0000
19800210  49.8735 205.1800  -4.2467  -0.0000  -0.0539   0.0000
19800211  43.1278 204.6000  -3.7008  -0.0000   0.7333   0.0000
19800212  50.8507 204.3300  -0.8364  -0.0000   1.1976   0.0000
19800213  69.1889 203.7100   1.9153  -0.0000   0.6403   0.0000
19800214  80.3976 206.3900   1.1867  -0.0000  -0.3581   0.0000
19800215  74.4352 214.0800   0.4144  -0.0000  -1.9658   0.0000
19800216  61.9956 217.0600   0.3003  -0.0000  -1.3812   0.0000
19800217  58.5761 218.0000   0.8363  -0.0000   1.3275   0.0000
19800218  61.4277 219.5400   0.3447  -0.0000  -0.0126   0.0000
19800219  71.2395 219.8600   0.6829  -0.0000   0.4740   0.0000
19800220  81.3414 223.5100   0.9838  -0.0000  -0.7390   0.0000
19800221  71.2473 226.7000   3.0860  -0.0000  -1.1844   0.0000
19800222  66.3777 228.8100   2.9522  -0.0000  -0.1550   0.0000
19800223  59.0034 230.9000   2.5469  -0.0000   0.6115   0.0000
19800224  61.6888 233.6100   1.0621  -0.0000   2.1922   0.0000
19800225  57.4244 235.1500   0.5383  -0.0000   0.7068   0.0000
19800226  72.3679 236.1700   1.8908  -0.0000   1.1976   0.0000
19800227  85.7650 242.6600   0.6102  -0.0000  -0.6291   0.0000
19800228  80.1457 247.0300  -0.4932  -0.0000  -3.0943   0.0000
19800229  75.7529 245.1300  -0.4166  -0.0000  -1.4671   0.0000
19800301  63.0863 243.7300   0.8788  -0.0000  -1.0742   0.0000
19800302  60.7651 243.8100   0.8441  -0.0000  -0.2340   0.0000
19800303  64.6271 245.2400   1.8068  -0.0000   0.0068   0.0000
19800304  62.8958 245.7200   4.2191  -0.0000   0.2110   0.0000
19800305  85.3379 249.2900   1.7234  -0.0000   1.7126   0.0000
19800306  73.2788 249.9300  -0.9598  -0.0000  -3.0019   0.0000
19800307  50.4759 246.9200  -0.2657  -0.0000  -1.4933   0.0000
19800308  84.1113 243.7800  -1.5981  -0.0000   1.1976   0.0000
19800309  71.2892 241.3900  -1.1435  -0.0000  -1.0294   0.0000
19800310  77.5483 240.1500  -0.1685  -0.0000   1.4904   0.0000
19800311  79.8969 239.5600  -0.7877  -0.0000  -0.9291   0.0000
19800312  55.1735 239.8500   0.3212  -0.0000  -0.9345   0.0000
19800313  58.5698 240.9300   0.7909  -0.0000   0.6214   0.0000
19800314  62.6251 243.8700   3.8314  -0.0000   0.9789   0.0000
19800315  79.5335 248.1100   2.7664  -0.0000   0.3565   0.0000
19800316  65.5848 250.4100   2.3501  -0.0000  -1.5945   0.0000
19800317  47.6870 251.3400   4.1373  -0.0000   1.1976   0.0000
19800318  71.2091 251.5700   2.4115  -0.0000   0.0013   0.0000
19800319  62.6536 251.1100   2.3468  -0.0000  -1.0032   0.0000
19800320  49.0511 251.1400   5.9535  -0.0000   1.1976   0.0000
19800321  75.1068 253.2500   3.8051  -0.0000   0.0178   0.0000
19800322  65.5905 255.2800   5.8697  -0.0000  -1.6057   0.0000
19800323  64.3790 256.1200   5.0280  -0.0000   0.0001   0.0000
19800324  79.7822 259.6800   3.5444  -0.0000  -0.9419   0.0000
19800325  76.1849 259.3100   3.5258  -0.0000  -2.0656   0.0000
19800326  67.1472 258.8300   3.4984  -0.0000  -0.6282   0.0000
19800327  61.6653 257.5700   4.1247  -0.0000  -0.1625   0.0000
19800328  80.1654 258.5900   3.1241  -0.0000   1.1976   0.0000
19800329  92.0015 261.7700   1.3843  -0.0000  -2.0571   0.0000
19800330  65.5997 259.6700   3.5724  -0.0000  -2.3189   0.0000
19800331  48.8428 257.6400   5.6167  -0.0000   1.1976   0.0000
19800401  45.9956 256.0800   6.1864  -0.0000   1.1976   0.0000
19800402  66.3178 257.1000   4.2176  -0.0000   0.4188   0.0000
19800403  64.8016 259.3500   3.9829  -0.0000  -1.3031   0.0000
19800404  55.4222 257.9700   4.7533  -0.0000   0.0407   0.0000
19800405  50.9819 258.1900   5.9840  -0.0000   1.1976   0.0000
19800406  61.0014 257.5900   6.0118  -0.0000   1.1976   0.0000
19800407  68.4617 258.6800   6.4467  -0.0000   1.9188   0.0000
19800408  62.1297 258.3300   6.8490  -0.0001   0.5736   0.0000
19800409  57.7375 256.1500   7.1116  -0.0001   0.7068   0.0000
19800410  50.7249 252.5500   9.6770  -0.0001   1.1976   0.0000
19800411  67.7531 249.7300   7.1989  -0.0001   0.5736   0.0000
19800412  81.4971 247.4700   6.0045  -0.0001   0.0334   0.0000
19800413  69.4800 244.4600   7.6669  -0.0001   0.3313   0.0000
19800414  67.7028 241.4800   8.4198  -0.0001   0.5138   0.0000
19800415  60.7838 237.8000   9.3113  -0.0001   0.0852   0.0000
19800416  59.2611 233.4800   9.7542  -0.0001   0.3409   0.0000
19800417  53.0401 229.3600  12.0700  -0.0001   1.1976   0.0000
19800418  60.5662 225.5700  12.0270  -0.0001   0.7333   0.0000
19800419  61.6752 222.1900  11.9720  -0.0001   0.5675   0.0000
19800420  66.4591 219.1800  11.5910  -0.0001   0.1914   0.0000
19800421  63.0446 215.5700  11.6170  -0.0001   1.5825   0.0000
19800422  79.8885 213.6900   7.8971  -0.0001   1.9463   0.0000
19800423  60.7059 211.2000   9.4363  -0.0001  -0.1858   0.0000
19800424  55.1409 208.1000  11.5160  -0.0002   0.3409   0.0000
19800425  59.2406 204.9400  12.4690  -0.0002   1.1976   0.0000
19800426  69.0175 202.0500  11.4870  -0.0001   0.6071   0.0000
19800427  73.8516 200.3300  11.5300  -0.0001   0.8250   0.0000
19800428  65.7249 197.9200  11.9740  -0.0001   0.2184   0.0000
19800429  66.5230 194.2700  12.4820  -0.0001   0.2594   0.0000
19800430  63.8947 191.9400  12.5410  -0.0002   2.2626   0.0000
19800501  59.0395 189.7900  13.3900  -0.0002   2.5008   0.0000
19800502  57.8866 187.2600  14.8960  -0.0002   0.5223   0.0000
19800503  63.8444 184.8700  14.6300  -0.0002   1.2450   0.0000
19800504  72.3143 185.3000  12.3700  -0.0001   1.1848   0.0000
19800505  59.3390 183.4800  12.9050  -0.0002   0.4607   0.0000
19800506  53.7147 180.4200  14.8620  -0.0002   0.3308   0.0000
19800507  65.4915 177.0800  15.4860  -0.0001   0.5032   0.0000
19800508  75.7985 177.9100  13.7790  -0.0001   0.4937   0.0000
19800509  85.3594 190.8300  11.7220  -0.0001  -1.3063   0.0000
19800510  79.6950 194.5200  11.5890  -0.0001  -1.9989   0.0000
19800511  70.4809 193.1600  13.4040  -0.0002  -0.1841   0.0000
19800512  76.1904 191.5400  12.8520  -0.0001   1.8245   0.0000
19800513  76.8927 191.4600  12.4480  -0.0002   0.6086   0.0000
19800514  71.6936 190.6800  13.4490  -0.0001  -0.0157   0.0000
19800515  73.6047 190.0000  12.3950  -0.0001   0.3506   0.0000
19800516  63.1696 188.0400  13.2730  -0.0002   0.8223   0.0000
19800517  65.3651 186.2300  14.4810  -0.0002   0.6811   0.0000
19800518  65.4912 183.9400  14.6990  -0.0002   0.9455   0.0000
19800519  74.5210 184.2900  12.8990  -0.0002   2.1064   0.0000
19800520  79.0527 187.6100  11.1710  -0.0001  -0.8542   0.0000
19800521  79.0264 190.5300  11.7070  -0.0002  -0.7216   0.0000
19800522  79.3079 191.9100  12.1960  -0.0002  -1.3516   0.0000
19800523  67.7551 190.5200  13.1320  -0.0002  -0.4206   0.0000
19800524  68.6467 187.8000  14.4220  -0.0002   0.0242   0.0000
19800525  69.0948 186.3400  14.1790  -0.0002   1.9253   0.0000
19800526  66.2680 184.6000  15.2770  -0.0002   0.7748   0.0000
19800527  69.3079 182.7200  15.4220  -0.0002   0.5049   0.0000
19800528  64.0452 181.3200  15.1790  -0.0002   1.3998   0.0000
19800529  60.1437 179.9600  15.7350  -0.0002   2.2359   0.0000
19800530  60.6619 177.9600  16.2210  -0.0002   0.6130   0.0000
19800531  62.0566 176.1000  17.3410  -0.0002   1.1976   0.0000
19800601  67.4876 175.3400  16.2730  -0.0002   0.0239   0.0000
19800602  77.4448 176.5100  13.7150  -0.0002   2.1231   0.0000
19800603  72.0312 176.3400  13.3590  -0.0001   0.4850   0.0000
19800604  63.6393 175.3300  14.8480  -0.0002   0.4003   0.0000
19800605  61.0031 172.9700  16.0780  -0.0002   0.5164   0.0000
19800606  62.1390 170.0900  16.3620  -0.0002   1.9705   0.0000
19800607  65.0006 167.6700  16.3390  -0.0002   1.1727   0.0000
19800608  58.1701 167.3500  17.3590  -0.0002   0.5912   0.0000
19800609  54.1889 167.4000  18.0830  -0.0002   0.4705   0.0000
19800610  49.9634 167.2900  19.2980  -0.0002   1.1976   0.0000
19800611  51.9243 164.4300  20.2890  -0.0002   1.1976   0.0000
19800612  62.8804 162.8200  18.0370  -0.0002   1.1976   0.0000
19800613  83.8897 166.1700  14.4940  -0.0001   0.6031   0.0000
19800614  70.9309 170.7500  14.9300  -0.0002  -1.2521   0.0000
19800615  61.0899 167.9600  15.6050  -0.0002  -0.5654   0.0000
19800616  61.2031 164.4300  16.1180  -0.0002   2.3015   0.0000
19800617  48.7966 160.7100  18.2130  -0.0002   0.0343   0.0000
19800618  53.9135 157.0900  18.9960  -0.0002   0.6071   0.0000
19800619  55.5880 154.3900  20.2420  -0.0002   0.4659   0.0000
19800620  69.7509 152.1700  18.2100  -0.0001   0.0934   0.0000
19800621  81.4488 155.9800  18.3170  -0.0001   0.4882   0.0000
19800622  68.9828 154.7600  19.7230  -0.0002  -1.1253   0.0000
19800623  75.0858 150.7200  20.9830  -0.0001   0.1449   0.0000
19800624  84.2416 151.2300  19.5340  -0.0001   1.0481   0.0000
19800625  87.7611 156.5800  18.2540  -0.0001  -0.9749   0.0000
19800626  89.3222 164.6200  18.1190  -0.0001  -0.9288   0.0000
19800627  75.0107 176.5700  18.3660  -0.0001  -2.2521   0.0000
19800628  75.3648 174.1700  18.9780  -0.0002   0.6229   0.0000
19800629  64.5225 169.9800  19.4580  -0.0002   2.2359   0.0000
19800630  63.3089 165.8600  19.4750  -0.0002   0.5675   0.0000
19800701  63.5968 161.2500  20.4050  -0.0002   0.2958   0.0000
19800702  68.1316 157.6800  20.5770  -0.0002   0.2661   0.0000
19800703  82.5545 158.3200  19.2270  -0.0001   2.3522   0.0000
19800704  81.8027 159.8600  18.9250  -0.0001  -0.4544   0.0000
19800705  80.4760 158.5200  18.6940  -0.0001   0.4224   0.0000
19800706  82.6080 158.1900  17.8780  -0.0001  -0.6305   0.0000
19800707  71.9467 155.2600  19.8970  -0.0002  -0.3910   0.0000
19800708  75.0070 151.7500  20.4070  -0.0001   1.6301   0.0000
19800709  76.4848 150.3000  19.5000  -0.0001   0.4473   0.0000
19800710  76.9057 146.3300  20.6990  -0.0001   1.4121   0.0000
19800711  79.5910 143.2000  20.2160  -0.0001   0.7064   0.0000
19800712  88.3346 149.9100  18.4620  -0.0001  -0.0219   0.0000
19800713  90.6170 158.9000  17.4270  -0.0001  -1.9794   0.0000
19800714  85.9245 161.3300  18.5250  -0.0001  -1.0582   0.0000
19800715  80.0059 161.3100  19.3290  -0.0001  -0.5556   0.0000
19800716  78.0848 159.2300  19.5500  -0.0001   0.4335   0.0000
19800717  80.2456 157.4800  20.1670  -0.0001   0.6178   0.0000
19800718  78.9227 157.6800  20.9780  -0.0001   1.3332   0.0000
19800719  76.2054 156.4800  19.7810  -0.0001   0.6657   0.0000
19800720  72.1615 152.3800  19.8370  -0.0002   0.3722   0.0000
19800721  73.6097 147.3500  19.9280  -0.0001   1.9331   0.0000
19800722  82.2871 145.5600  19.3280  -0.0001   1.7784   0.0000
19800723  76.2093 143.2600  20.8500  -0.0001   0.8302   0.0000
19800724  81.4258 141.6700  20.2570  -0.0001   0.3535   0.0000
19800725  88.6430 146.7600  18.3970  -0.0001   1.0918   0.0000
19800726  89.6871 154.3300  18.2690  -0.0001  -1.9920   0.0000
19800727  85.9372 155.9000  18.3680  -0.0001  -1.0360   0.0000
19800728  82.8508 154.5700  19.0810  -0.0001  -0.2808   0.0000
19800729  82.1957 152.4800  19.6170  -0.0001   0.3497   0.0000
19800730  87.4376 152.0200  17.9850  -0.0001   0.5166   0.0000
19800731  85.3622 152.8100  18.9790  -0.0001  -0.3526   0.0000
19800801  79.9147 151.5400  21.0360  -0.0001   0.0780   0.0000
19800802  82.5552 151.1100  20.8530  -0.0001   1.0147   0.0000
19800803  93.1133 163.0400  18.3200  -0.0001   0.1125   0.0000
19800804  84.9567 166.6100  18.9210  -0.0001  -2.0514   0.0000
19800805  84.7790 166.1500  20.3960  -0.0001  -0.1613   0.0000
19800806  85.1038 168.3200  20.7970  -0.0001  -0.5399   0.0000
19800807  83.0463 165.0900  20.5610  -0.0001  -0.5599   0.0000
19800808  83.1342 165.7400  19.4200  -0.0001  -0.1689   0.0000
19800809  87.5951 186.4800  16.3080  -0.0001  -1.6028   0.0000
19800810  75.6212 186.7700  18.4810  -0.0002  -2.1225   0.0000
19800811  77.1599 182.6700  17.7300  -0.0002   0.2336   0.0000
19800812  75.2931 177.9800  19.0730  -0.0002   0.2853   0.0000
19800813  73.9727 174.2100  18.1200  -0.0002   2.3334   0.0000
19800814  75.1672 170.0100  16.6610  -0.0001   1.5066   0.0000
19800815  74.5315 166.5600  16.8410  -0.0002   1.4737   0.0000
19800816  77.3907 164.0500  16.3190  -0.0001   0.3561   0.0000
19800817  77.0175 162.3200  15.8240  -0.0001   0.6459   0.0000
19800818  68.2918 159.8400  16.2120  -0.0001   0.2822   0.0000
19800819  66.3853 158.0700  16.6380  -0.0001   0.4188   0.0000
19800820  63.5991 155.2700  17.9210  -0.0002   1.9081   0.0000
19800821  63.4830 150.8700  19.0820  -0.0002   0.2277   0.0000
19800822  71.8404 146.6100  20.3040  -0.0001   0.6811   0.0000
19800823  79.9957 143.5200  19.2420  -0.0001   2.2782   0.0000
19800824  75.7610 142.5600  17.5700  -0.0001  -0.0542   0.0000
19800825  72.3859 139.0700  18.7550  -0.0001   0.0235   0.0000
19800826  79.0024 136.6700  16.8840  -0.0001   0.0690   0.0000
19800827  73.8045 133.9400  17.7400  -0.0001   0.6383   0.0000
19800828  69.8279 129.8500  18.7610  -0.0001   1.6548   0.0000
19800829  66.8040 124.4800  19.0370  -0.0001   0.1979   0.0000
19800830  66.1628 120.5900  20.3940  -0.0001   0.2371   0.0000
19800831  67.8043 115.6600  19.1560  -0.0001   0.9724   0.0000
19800901  67.7984 114.0900  17.8750  -0.0001   0.4144   0.0000
19800902  65.5267 114.1500  16.3990  -0.0000   0.8033   0.0000
19800903  55.2149 112.1800  18.0860  -0.0001   0.8026   0.0000
19800904  55.8727 111.2400  15.8160  -0.0000   0.5294   0.0000
19800905  61.7354 111.7500  14.0400  -0.0000   0.4505   0.0000
19800906  61.2706 112.5100  16.9210  -0.0000   1.8992   0.0000
19800907  66.4318 112.8700  18.0810  -0.0000   0.3221   0.0000
19800908  69.7912 112.5300  19.4850  -0.0001   0.2072   0.0000
19800909  84.8278 117.3300  17.7220  -0.0001   0.0057   0.0000
19800910  90.3712 130.3900  16.2390  -0.0001  -1.3760   0.0000
19800911  78.6321 135.0900  15.6320  -0.0001  -1.9016   0.0000
19800912  68.7923 134.5000  16.4720  -0.0001   0.3896   0.0000
19800913  61.8421 132.2900  15.3190  -0.0001   1.2434   0.0000
19800914  54.4483 129.2600  15.9460  -0.0001   0.2843   0.0000
19800915  54.5994 125.1900  17.0740  -0.0001   0.5256   0.0000
19800916  45.8675 120.9300  16.9150  -0.0001   0.5114   0.0000
19800917  55.9355 117.6200  15.9080  -0.0001   0.4188   0.0000
19800918  58.5166 116.0900  14.4740  -0.0001   0.0242   0.0000
19800919  59.6312 116.2000  13.6190  -0.0000   1.0554   0.0000
19800920  55.0562 115.0800  15.6780  -0.0001   0.0573   0.0000
19800921  59.1001 114.9900  15.1180  -0.0000   0.1914   0.0000
19800922  54.8798 113.3400  16.5500  -0.0000   0.0914   0.0000
19800923  58.4001 111.8500  16.7160  -0.0000   0.1962   0.0000
19800924  59.5978 111.8000  15.2510  -0.0000   0.2586   0.0000
19800925  62.0347 111.5800  14.4520  -0.0000   0.0704   0.0000
19800926  57.5709 111.0600  15.7430  -0.0000   2.0183   0.0000
19800927  60.0601 111.1300  15.2960  -0.0000   0.5736   0.0000
19800928  55.7926 110.9400  15.3720  -0.0000   0.1968   0.0000
19800929  58.7135 110.7400  14.1290  -0.0000   0.0690   0.0000
19800930  59.3100 110.3300  12.7550  -0.0000   2.4669   0.0000
19801001  47.0391 110.3100  13.1010  -0.0000   0.3002   0.0000
19801002  45.2270 110.3400  14.0820  -0.0000   0.7068   0.0000
19801003  37.6657 109.7000  15.1950  -0.0000   1.1976   0.0000
19801004  44.7185 111.6200  14.4200  -0.0000   0.6811   0.0000
19801005  49.3542 114.0100  14.2340  -0.0000   0.3046   0.0000
19801006  60.2712 114.0900  14.0670  -0.0000   0.5545   0.0000
19801007  67.8103 113.6200  13.8700  -0.0000   0.5912   0.0000
19801008  77.4735 114.4300  10.1690  -0.0000   0.4501   0.0000
19801009  67.1739 114.0800  12.1550  -0.0000   0.2842   0.0000
19801010  62.8170 114.5200  11.8970  -0.0000  -0.7521   0.0000
19801011  56.2280 114.8700  11.7960  -0.0000   1.8569   0.0000
19801012  55.4755 115.0900  11.2820  -0.0000   0.7015   0.0000
19801013  41.1625 113.3900  12.0360  -0.0000   1.7835   0.0000
19801014  40.9910 110.5800  12.3700  -0.0000   1.1976   0.0000
19801015  43.4475 109.7600  12.4280  -0.0000   1.1976   0.0000
19801016  48.0238 109.8800  12.4530  -0.0000   0.6676   0.0000
19801017  52.8843 110.1700  12.8230  -0.0000   1.1976   0.0000
19801018  56.7701 109.9200  11.6780  -0.0000   0.2823   0.0000
19801019  64.8552 109.2100  10.3430  -0.0000   0.1154   0.0000
19801020  47.5724 108.4200  11.1320  -0.0000   0.0833   0.0000
19801021  37.5809 107.9500  10.6720  -0.0000   0.7333   0.0000
19801022  38.7271 108.0800  10.8520  -0.0000   1.1976   0.0000
19801023  53.2384 108.1000   9.1561  -0.0000   1.1976   0.0000
19801024  40.8840 108.8100   9.5775  -0.0000   0.1287   0.0000
19801025  47.2251 109.8300   8.9930  -0.0000   0.4370   0.0000
19801026  50.2754 112.1700   7.8088  -0.0000   0.4687   0.0000
19801027  58.8727 113.1300   7.3434  -0.0000   0.3471   0.0000
19801028  65.6444 113.9000   7.5215  -0.0000   0.1844   0.0000
19801029  73.8076 114.1100   7.8876  -0.0000   1.0022   0.0000
19801030  89.8213 122.9400   5.6764  -0.0001  -0.1829   0.0000
19801031  64.0290 129.0400   8.0384  -0.0001  -1.6727   0.0000
19801101  88.5381 137.9400   7.0721  -0.0000   0.0537   0.0000
19801102  76.8537 141.1600   6.9950  -0.0001  -1.4812   0.0000
19801103  78.5507 143.1800   5.4388  -0.0001   0.6196   0.0000
19801104  77.0089 148.9900   5.5695  -0.0001  -1.3472   0.0000
19801105  67.9048 152.9400   5.7656  -0.0001  -1.1503   0.0000
19801106  57.9813 153.3200   5.9292  -0.0001   0.2082   0.0000
19801107  53.6151 153.5900   4.4271  -0.0001   0.5928   0.0000
19801108  46.9397 153.2200   5.4963  -0.0001   1.1976   0.0000
19801109  42.8640 152.6600   5.8490  -0.0001   1.1976   0.0000
19801110  44.0143 151.9400   5.6474  -0.0001   1.1976   0.0000
19801111  45.5913 151.7300   6.3585  -0.0001   1.1976   0.0000
19801112  41.9338 151.0500   6.8916  -0.0001   1.1976   0.0000
19801113  45.1637 150.9800   7.2433  -0.0001   1.1976   0.0000
19801114  51.1642 151.4400   6.6118  -0.0001   1.1976   0.0000
19801115  58.0579 151.0600   6.3677  -0.0001   1.1976   0.0000
19801116  57.6323 150.5100   6.6001  -0.0001   1.1976   0.0000
19801117  52.9161 149.8400   6.7732  -0.0001   1.1976   0.0000
19801118  55.8969 148.7300   6.0217  -0.0001   1.1976   0.0000
19801119  53.9290 148.4000   5.8410  -0.0000   1.1976   0.0000
19801120  57.7611 148.2900   5.3040  -0.0000   1.1976   0.0000
19801121  59.3392 148.9700   5.4407  -0.0000   1.1976   0.0000
19801122  59.5876 149.4800   4.5558  -0.0000   0.4872   0.0000
19801123  51.4031 150.0500   3.9642  -0.0000   1.1976   0.0000
19801124  50.4447 150.5800   5.0635  -0.0000   1.1976   0.0000
19801125  56.1271 152.1000   5.9683  -0.0000   1.1976   0.0000
19801126  83.9212 158.6300   4.0651  -0.0000   1.1976   0.0000
19801127  94.0483 175.1900   0.0005   0.0000  -2.8179   0.0000
19801128  73.4146 177.9300  -2.0444  -0.0000  -2.5276   0.0000
19801129  58.2371 177.4000  -4.2486  -0.0000   0.4037   0.0000
19801130  53.4419 176.7800  -2.0440  -0.0000   1.1976   0.0000
19801201  58.4632 176.7800  -3.2935  -0.0000   1.1976   0.0000
19801202  53.3656 176.8500  -2.9217  -0.0000   1.1976   0.0000
19801203  57.8660 177.0800  -3.4173  -0.0000   1.1976   0.0000
19801204  69.4353 177.3900  -4.0412  -0.0000   1.1976   0.0000
19801205  64.6490 178.0900  -4.8531  -0.0000   0.5984   0.0000
19801206  58.5753 178.5800  -5.3218  -0.0000   1.1976   0.0000
19801207  58.0097 179.5900  -4.9220  -0.0000   1.1976   0.0000
19801208  62.7242 180.9900  -4.9240  -0.0000   1.1976   0.0000
19801209  59.7661 182.9500  -4.7759  -0.0000   1.1976   0.0000
19801210  60.5299 184.7900  -2.3263  -0.0000   1.1976   0.0000
19801211  62.6646 186.3600  -0.7475  -0.0000   1.1976   0.0000
19801212  56.5890 187.3200  -1.1171  -0.0000   1.1976   0.0000
19801213  50.2254 187.7600   1.8927  -0.0000   1.1976   0.0000
19801214  51.0826 188.1600   1.6213  -0.0000   1.1976   0.0000
19801215  53.6622 188.3800   0.1693  -0.0000   1.5214   0.0000
19801216  46.9060 187.9400   0.3841  -0.0000   1.1976   0.0000
19801217  49.6966 186.7600  -0.1387  -0.0000   1.1976   0.0000
19801218  51.0372 185.7500   1.4511  -0.0000   1.1976   0.0000
19801219  54.5737 185.6300   1.2237  -0.0000   1.1976   0.0000
19801220  57.2199 185.9600   2.0557  -0.0000   1.1976   0.0000
19801221  57.8034 186.6800   1.9686  -0.0000   1.1976   0.0000
19801222  67.1435 188.9100   2.8616  -0.0000   1.1976   0.0000
19801223  99.1058 192.1600  -0.4927  -0.0000  -0.9422   0.0000
19801224  90.0686 194.9100  -1.5286  -0.0000  -2.2841   0.0000
19801225  84.0445 197.6200  -1.8302  -0.0000  -1.7734   0.0000
19801226  81.0466 198.2900  -3.0854  -0.0000  -1.7123   0.0000
19801227  65.0383 197.1700  -6.3165  -0.0000  -1.9293   0.0000
19801228  61.9558 196.7300  -4.3801  -0.0000   1.5097   0.0000
19801229  72.1929 196.4100  -4.3516  -0.0000  -0.6439   0.0000
19801230  56.9700 195.9000  -5.7774  -0.0000  -0.9478   0.0000
19801231  52.0009 195.5900  -5.9410  -0.0000   1.1976   0.0000
19810101  49.7673 195.4200  -6.0233  -0.0000   1.1976   0.0000
19810102  51.4228 195.7200  -3.5095  -0.0000   1.1976   0.0000
19810103  83.3258 195.5700  -4.9108   0.0000   0.6875   0.0000
19810104  72.8130 195.6700  -4.8175  -0.0000  -2.4898   0.0000
19810105  77.1866 195.6100  -4.0954  -0.0000  -0.7772   0.0000
19810106  57.7389 195.3800  -7.8731  -0.0000  -0.7268   0.0000
19810107  49.8524 195.1900 -11.2250  -0.0000   2.4183   0.0000
19810108  47.7695 194.7500 -13.8160  -0.0000   1.1976   0.0000
19810109  42.7107 194.4900 -14.0800  -0.0000   1.1976   0.0000
19810110  45.0379 194.2900 -12.4980  -0.0000   1.1976   0.0000
19810111  53.1663 194.2300 -11.3040  -0.0000   2.1807   0.0000
19810112  43.3651 194.2600 -11.2480  -0.0000   0.2444   0.0000
19810113  44.8046 194.0100  -9.6380  -0.0000   1.1976   0.0000
19810114  45.1309 193.6700  -4.9146  -0.0000   1.1976   0.0000
19810115  58.2263 193.3900  -2.1251  -0.0000   1.1976   0.0000
19810116  66.3846 193.5900  -0.1662  -0.0000   1.1976   0.0000
19810117  82.2777 194.1900  -0.3880  -0.0000   0.6819   0.0000
19810118  72.3366 195.4000  -2.8851  -0.0000  -0.8637   0.0000
19810119  61.2632 195.8100  -3.2677  -0.0000   1.1976   0.0000
