Time rh SM Tmean e SPI FLASH 
19800101  93.1007 219.4700  -6.0484   0.0000  -1.8122   0.0000
19800102  82.5505 219.0500  -8.7045   0.0000  -1.6384   0.0000
19800103  68.4169 219.5700 -12.2960   0.0000   0.1295   0.0000
19800104  56.3756 221.6700 -13.2570   0.0000   0.7496   0.0000
19800105  44.8178 221.5800 -12.4420  -0.0000   1.2656   0.0000
19800106  42.0865 221.4900 -12.6190  -0.0000   1.2656   0.0000
19800107  35.2295 221.4100  -9.9407  -0.0000   1.2656   0.0000
19800108  48.9123 221.3300  -6.0553  -0.0000   1.2656   0.0000
19800109  83.3526 220.9300  -6.8889   0.0000   2.0924   0.0000
19800110  80.8588 220.5400  -8.9715   0.0000   0.9372   0.0000
19800111  54.5324 219.1900 -10.3280   0.0000   0.6755   0.0000
19800112  54.3914 219.0200  -8.8600  -0.0000   1.2656   0.0000
19800113  59.6127 218.8000  -9.6639  -0.0000   0.2951   0.0000
19800114  48.7535 218.4300  -8.0023  -0.0000   0.7237   0.0000
19800115  74.7521 218.0900  -6.6288   0.0000   0.7903   0.0000
19800116  89.9204 217.9300  -6.2349   0.0000  -1.8875   0.0000
19800117  69.2369 217.5800  -7.0475   0.0000   0.3900   0.0000
19800118  85.0051 218.0100  -6.7741   0.0000   0.5766   0.0000
19800119  82.8111 216.3300  -6.5101   0.0000  -1.4182   0.0000
19800120  79.4638 216.6000  -5.8625  -0.0000   0.1749   0.0000
19800121  72.0246 216.5400  -6.3318   0.0000   0.9542   0.0000
19800122  58.1336 216.2200  -7.6580  -0.0000   0.6943   0.0000
19800123  52.4815 216.0800  -6.9708  -0.0000   1.2656   0.0000
19800124  86.3189 215.6800  -3.9475   0.0000   0.4993   0.0000
19800125  96.7854 214.7300  -4.9213   0.0000  -1.9373   0.0000
19800126  87.7239 214.5800  -4.3095  -0.0000  -2.6527   0.0000
19800127  88.1415 213.9500  -5.6540   0.0000  -1.5391   0.0000
19800128  81.4779 210.6800  -8.5251   0.0000   1.6259   0.0000
19800129  61.3275 209.5100  -9.8480  -0.0000   1.7447   0.0000
19800130  42.4135 209.1200  -9.2353  -0.0000   0.5098   0.0000
19800131  31.0374 208.7100  -5.8396  -0.0000   1.2656   0.0000
19800201  43.4826 208.9000  -5.5980  -0.0000   1.2656   0.0000
19800202  82.1654 208.7800  -6.4313   0.0000   0.4587   0.0000
19800203  78.3733 209.0400  -6.6638  -0.0000  -2.0531   0.0000
19800204  80.5625 208.1900  -7.4594  -0.0000  -1.8320   0.0000
19800205  68.6541 207.6400  -7.7148  -0.0000  -1.7772   0.0000
19800206  54.2092 207.5200  -8.8908  -0.0000   0.4234   0.0000
19800207  48.7981 207.6900  -7.9076  -0.0000   1.2656   0.0000
19800208  85.8356 206.5000  -8.0326   0.0000   0.3231   0.0000
19800209  70.2234 205.4000  -9.0579   0.0000   1.2202   0.0000
19800210  51.5395 206.4700  -7.9233  -0.0000   0.4529   0.0000
19800211  39.6919 205.8700  -6.8060  -0.0000   0.6748   0.0000
19800212  50.7695 205.5800  -3.2461  -0.0000   1.2656   0.0000
19800213  94.4906 205.4800  -1.7095   0.0000   2.2517   0.0000
19800214  95.5946 204.4900  -2.4094   0.0000  -2.0492   0.0000
19800215  89.9475 203.5400  -1.6300   0.0000  -2.4823   0.0000
19800216  67.0555 203.9300  -1.6446  -0.0000  -1.7807   0.0000
19800217  60.5573 203.4300  -2.0673  -0.0000   0.5043   0.0000
19800218  66.1466 203.5800  -3.7184  -0.0000   0.0358   0.0000
19800219  77.6565 203.9100  -3.1191  -0.0000   0.5248   0.0000
19800220  93.6274 204.2300  -2.6527  -0.0000  -1.6356   0.0000
19800221  97.8462 204.4400  -1.3480  -0.0000  -1.4786   0.0000
19800222  93.8175 205.9000  -1.4332  -0.0000  -1.3986   0.0000
19800223  77.5278 206.5500  -1.6172  -0.0000  -1.7671   0.0000
19800224  74.3006 207.1700  -3.2575  -0.0000  -0.9431   0.0000
19800225  51.3466 207.0900  -3.0020  -0.0000   0.3746   0.0000
19800226  85.3056 206.6300  -2.1024   0.0000   0.5319   0.0000
19800227  95.0755 206.1500  -4.3050  -0.0000  -2.1888   0.0000
19800228  79.7213 205.7400  -4.4658  -0.0000  -3.5492   0.0000
19800229  76.4823 205.5600  -3.6420  -0.0000  -0.7053   0.0000
19800301  82.5030 205.9700  -3.0636  -0.0000   0.2435   0.0000
19800302  71.9378 206.4300  -3.2774  -0.0000   0.5963   0.0000
19800303  80.4583 206.3000  -2.1951  -0.0000   0.1447   0.0000
19800304  83.5217 205.9800  -0.5089  -0.0000   0.7481   0.0000
19800305  95.7839 205.6900  -2.5400  -0.0000  -1.3287   0.0000
19800306  80.5716 206.0100  -4.2359  -0.0000  -3.4950   0.0000
19800307  48.8038 205.9000  -4.8717  -0.0000   0.7578   0.0000
19800308  65.8948 206.0800  -4.7416  -0.0000   1.2656   0.0000
19800309  82.0787 205.2300  -4.7627  -0.0000  -0.1928   0.0000
19800310  77.2734 205.1600  -3.5326  -0.0000   1.1844   0.0000
19800311  91.1681 205.0700  -3.7875  -0.0000  -0.7676   0.0000
19800312  75.7712 205.6700  -4.0854  -0.0000  -2.0150   0.0000
19800313  56.4078 205.8100  -2.0454  -0.0000   0.3508   0.0000
19800314  71.8606 205.6500  -0.1243  -0.0000   0.0546   0.0000
19800315  91.7846 205.5000  -0.8645  -0.0000  -1.0232   0.0000
19800316  70.4698 205.5200  -0.1009  -0.0000  -2.0016   0.0000
19800317  52.9618 205.2200   0.8712  -0.0000   0.7071   0.0000
