Time rh SM Tmean e SPI FLASH 
19800101  50.2195  94.0510  23.5330  -0.0000   0.8791   0.0000
19800102  56.9823  94.5740  22.5780  -0.0000   0.8791   0.0000
19800103  59.5392  95.1900  22.9300  -0.0000   0.8791   0.0000
19800104  57.2174  95.0710  22.9960  -0.0000   0.8791   0.0000
19800105  60.2068  96.9390  22.4930  -0.0000   0.8791   0.0000
19800106  63.9080  98.4970  22.0500  -0.0000   0.8791   0.0000
19800107  65.7235  99.1810  22.1240  -0.0000   0.2676   0.0000
19800108  60.5260  99.6260  22.5680  -0.0000   2.3278   0.0000
19800109  50.0606  99.2980  22.5250  -0.0000   0.1045   0.0000
19800110  50.8075  98.7430  22.4360  -0.0000   0.8791   0.0000
19800111  55.0748  98.2930  23.0750  -0.0000   0.8791   0.0000
19800112  56.5545  98.5260  22.5770  -0.0000   0.8791   0.0000
19800113  53.8909  98.4970  22.2230  -0.0000   0.8791   0.0000
19800114  51.7025  99.3210  22.3830  -0.0000   0.8791   0.0000
19800115  53.7830  99.9140  22.2790  -0.0000   0.8791   0.0000
19800116  55.8816  99.6620  22.1740  -0.0000   0.8791   0.0000
19800117  47.1875  98.6090  22.3560  -0.0000   0.8791   0.0000
19800118  50.2066  98.9450  22.1910  -0.0000   0.8791   0.0000
19800119  55.4893 100.8500  22.0960  -0.0000   0.8791   0.0000
19800120  48.4257 100.9400  22.6680  -0.0001   0.8791   0.0000
19800121  44.1416  99.9090  23.4910  -0.0001   0.8791   0.0000
19800122  46.0848  99.5700  24.0920  -0.0001   0.8791   0.0000
19800123  45.2689  99.4570  24.0860  -0.0000   0.8791   0.0000
19800124  46.1874  98.8950  23.9190  -0.0000   0.8791   0.0000
19800125  45.7685  98.1030  23.8630  -0.0000   0.8791   0.0000
19800126  47.5405  97.7030  23.8790  -0.0000   0.8791   0.0000
19800127  46.7212  96.6250  24.4850  -0.0000   0.8791   0.0000
19800128  41.3471  95.9620  24.1570  -0.0000   0.8791   0.0000
19800129  40.9839  96.4090  23.3560  -0.0000   0.8791   0.0000
19800130  40.7388  97.0590  24.0690  -0.0000   0.8791   0.0000
19800131  49.1386  97.1720  24.3750  -0.0000   0.8791   0.0000
19800201  47.8454  96.9310  24.2020  -0.0000   0.8791   0.0000
19800202  44.4905  96.6680  24.1080  -0.0000   0.8791   0.0000
19800203  46.4402  94.5970  24.3950  -0.0000   0.8791   0.0000
19800204  52.6276  93.7530  24.6770  -0.0000   0.8791   0.0000
19800205  50.2971  93.4740  24.9670  -0.0000   0.8791   0.0000
19800206  45.6337  93.4190  25.2880  -0.0000   0.8791   0.0000
19800207  48.2292  94.3110  25.0510  -0.0000   0.8791   0.0000
19800208  51.1555  95.0380  24.6850  -0.0000   0.8791   0.0000
19800209  48.1181  94.7320  25.7380  -0.0000   0.8791   0.0000
19800210  48.1607  94.5020  25.9180  -0.0000   0.8791   0.0000
19800211  52.9719  95.1940  24.9630  -0.0000   0.8791   0.0000
19800212  46.2124  95.3650  25.4460  -0.0000   0.3054   0.0000
19800213  43.9490  95.2670  25.7090  -0.0000   0.8791   0.0000
19800214  42.8954  96.2280  26.1240  -0.0000   0.8791   0.0000
19800215  39.8372  96.0990  25.6550  -0.0000   0.8791   0.0000
19800216  44.9790  96.9060  25.4670  -0.0000   0.8791   0.0000
19800217  47.1656  98.2190  25.9630  -0.0001   0.8791   0.0000
19800218  42.5181  99.0490  26.6580  -0.0001   0.8791   0.0000
19800219  42.4123  98.9550  27.3020  -0.0000   0.8791   0.0000
19800220  42.0507  98.8430  26.9710  -0.0001   0.8791   0.0000
19800221  41.7033  98.7490  26.6300  -0.0001   0.8791   0.0000
19800222  38.3437  97.6070  26.9300  -0.0001   0.8791   0.0000
19800223  36.4592  96.8500  27.7750  -0.0001   0.8791   0.0000
19800224  35.4762  96.9530  27.5280  -0.0001   0.8791   0.0000
