Time rh SM Tmean e SPI FLASH 
19800101  74.2075 127.7900  21.1560  -0.0001   1.0319   0.0000
19800102  77.3317 129.3900  21.1110  -0.0001   0.4375   0.0000
19800103  79.9454 130.4000  21.0970  -0.0001   1.6158   0.0000
19800104  82.0934 134.0500  20.4760  -0.0001   0.1909   0.0000
19800105  77.9580 134.6900  19.2260  -0.0000  -0.0612   0.0000
19800106  81.3747 134.1900  18.6670  -0.0001   0.7167   0.0000
19800107  69.6544 133.0700  18.1450  -0.0001   0.1079   0.0000
19800108  60.5995 132.2600  17.0610  -0.0001   0.1770   0.0000
19800109  48.7821 130.9100  17.7590  -0.0001   0.5101   0.0000
19800110  48.1644 129.6400  17.2720  -0.0001   0.5101   0.0000
19800111  54.3075 128.9400  18.9130  -0.0001   1.0319   0.0000
19800112  67.4585 127.9600  19.5670  -0.0001   1.0319   0.0000
19800113  64.1625 126.8800  21.1870  -0.0001   1.0319   0.0000
19800114  64.9928 125.6000  21.9900  -0.0001   1.0319   0.0000
19800115  73.0452 125.4800  21.9340  -0.0001   0.3000   0.0000
19800116  76.4274 126.5400  21.2360  -0.0001   2.3043   0.0000
19800117  73.0265 126.4300  21.9100  -0.0001   0.0450   0.0000
19800118  67.9383 125.3000  22.8590  -0.0001   0.0403   0.0000
19800119  68.3533 125.2200  22.5100  -0.0001   0.2287   0.0000
19800120  60.1181 123.7700  22.9430  -0.0001   1.0319   0.0000
19800121  62.0663 121.9500  22.0340  -0.0001   1.0319   0.0000
19800122  65.4525 121.4600  22.6020  -0.0001   1.0319   0.0000
19800123  64.8998 120.9100  21.7540  -0.0001   1.0319   0.0000
19800124  47.5952 120.4700  20.2860  -0.0001   0.1326   0.0000
19800125  55.6456 119.2600  20.1520  -0.0001   1.0319   0.0000
19800126  53.0953 118.3800  22.0790  -0.0001   0.5101   0.0000
19800127  45.1060 117.8700  24.0290  -0.0001   1.0319   0.0000
19800128  44.8408 116.4800  25.0320  -0.0001   1.0319   0.0000
19800129  44.8948 115.0700  22.7720  -0.0001   1.0319   0.0000
19800130  37.2545 115.9200  20.2330  -0.0001   1.0319   0.0000
19800131  37.4111 115.6200  19.6190  -0.0001   1.0319   0.0000
19800201  37.5293 113.7100  20.4140  -0.0001   1.0319   0.0000
19800202  58.7945 113.6900  21.8910  -0.0001   1.0319   0.0000
19800203  71.6392 113.4400  22.7320  -0.0001   1.0319   0.0000
19800204  71.7051 113.1200  23.6000  -0.0001   0.1326   0.0000
19800205  65.6445 113.7000  23.3650  -0.0001   0.5101   0.0000
19800206  60.3392 113.5900  22.0040  -0.0001   0.2397   0.0000
19800207  44.6202 113.1200  21.2060  -0.0001   0.2102   0.0000
19800208  43.9313 112.5000  20.2390  -0.0001   1.0319   0.0000
19800209  54.0161 111.6500  21.9190  -0.0001   1.0319   0.0000
19800210  56.8997 110.5200  21.7300  -0.0001   0.2124   0.0000
19800211  48.1121 110.7000  21.6350  -0.0001   0.1941   0.0000
19800212  60.2866 110.7200  22.3520  -0.0001   0.5101   0.0000
19800213  59.6997 110.1400  22.8150  -0.0001   0.2911   0.0000
19800214  59.3662 107.7500  24.0920  -0.0001   0.2353   0.0000
19800215  67.1400 104.9800  23.4430  -0.0001   0.5101   0.0000
19800216  73.0812 104.1900  23.6200  -0.0001   0.1574   0.0000
19800217  64.9369 104.9100  23.9770  -0.0001   0.1770   0.0000
19800218  58.0076 104.7100  24.0010  -0.0001   0.5101   0.0000
19800219  62.4738 106.6300  23.5730  -0.0001   0.5101   0.0000
19800220  61.3737 106.4700  24.3560  -0.0001   1.0319   0.0000
