Time rh SM Tmean e SPI FLASH 
19800101  51.2817 101.9900  23.4390  -0.0000   0.7768   0.0000
19800102  61.3054 103.7600  22.8260  -0.0000   0.1563   0.0000
19800103  72.2902 104.8100  21.9960  -0.0000   1.0632   0.0000
19800104  76.6607 105.7700  21.0580  -0.0000   0.2108   0.0000
19800105  82.6129 106.1300  20.5490  -0.0000   1.3528   0.0000
19800106  75.7653 107.9700  19.9350  -0.0000  -0.0330   0.0000
19800107  55.5170 107.7900  18.5950  -0.0001   0.8191   0.0000
19800108  48.6979 107.0100  18.8120  -0.0001   0.7768   0.0000
19800109  44.6489 105.6300  19.5230  -0.0001   0.7768   0.0000
19800110  50.8625 104.6700  19.7470  -0.0000   0.7768   0.0000
19800111  47.0765 103.8500  21.8540  -0.0000   0.7768   0.0000
19800112  52.3746 104.6500  22.4000  -0.0000   0.7768   0.0000
19800113  62.4946 106.7400  22.4430  -0.0000   0.7768   0.0000
19800114  67.1905 106.7000  22.6050  -0.0000   0.0903   0.0000
19800115  63.1243 107.2400  23.3210  -0.0000   1.7005   0.0000
19800116  59.7458 107.3600  23.4940  -0.0000   2.3932   0.0000
19800117  55.0186 106.4200  23.8900  -0.0000   0.7768   0.0000
19800118  53.3431 105.7000  23.8480  -0.0001   0.7768   0.0000
19800119  53.3349 104.7700  24.3270  -0.0001   0.7768   0.0000
19800120  51.2324 103.7300  24.1710  -0.0000   0.7768   0.0000
19800121  49.8184 102.5600  24.2920  -0.0000   0.7768   0.0000
19800122  43.2481 100.8000  24.8710  -0.0000   0.7768   0.0000
19800123  44.0789  99.0850  22.5620  -0.0000   0.7768   0.0000
19800124  31.3618  98.3520  20.5840  -0.0000   0.7768   0.0000
19800125  29.7400  96.3400  21.1900  -0.0000   0.7768   0.0000
19800126  34.9491  94.9730  22.8240  -0.0000   0.7768   0.0000
19800127  42.4370  93.9230  24.7080  -0.0000   0.7768   0.0000
19800128  38.0621  91.7410  25.0580  -0.0000   0.7768   0.0000
19800129  38.7522  90.3640  22.1410  -0.0000   0.7768   0.0000
19800130  33.0138  90.8800  19.6240  -0.0000   0.7768   0.0000
19800131  33.6124  91.4390  19.6400  -0.0000   0.7768   0.0000
19800201  31.7552  91.7610  21.9860  -0.0000   0.7768   0.0000
19800202  42.8792  91.4860  24.8190  -0.0000   0.7768   0.0000
19800203  49.2757  90.8540  25.5200  -0.0000   0.7768   0.0000
19800204  46.8247  91.6390  25.9370  -0.0000   0.7768   0.0000
19800205  52.3259  93.0110  24.4410  -0.0000   0.7768   0.0000
19800206  35.5301  92.8600  21.9530  -0.0000   0.0758   0.0000
19800207  25.8102  90.5260  20.9410  -0.0000   0.7768   0.0000
19800208  25.8379  88.8000  20.9150  -0.0000   0.7768   0.0000
19800209  29.2660  87.5620  22.4190  -0.0000   0.7768   0.0000
19800210  30.6674  86.2060  22.4730  -0.0000   0.7768   0.0000
19800211  32.1690  85.6240  22.3510  -0.0000   0.7768   0.0000
19800212  32.2420  84.4630  22.6200  -0.0000   0.7768   0.0000
19800213  29.8653  82.7130  22.9860  -0.0000   0.7768   0.0000
19800214  31.1384  81.4480  25.3720  -0.0000   0.7768   0.0000
19800215  55.3651  82.1980  24.4970  -0.0000   0.7768   0.0000
19800216  55.1586  83.5170  25.4320  -0.0000   0.2134   0.0000
19800217  36.3152  84.2830  25.0430  -0.0000   1.7197   0.0000
19800218  40.6651  84.0390  24.6680  -0.0000   0.7768   0.0000
19800219  38.4620  84.4800  25.2810  -0.0000   0.7768   0.0000
19800220  34.8915  83.9410  25.7120  -0.0000   0.7768   0.0000
19800221  30.4462  81.7450  26.0960  -0.0000   0.7768   0.0000
19800222  29.8729  79.1020  27.4060  -0.0000   0.7768   0.0000
19800223  29.9652  78.3380  28.5100  -0.0000   0.7768   0.0000
19800224  30.5979  79.2140  28.4150  -0.0000   0.7768   0.0000
19800225  24.9625  79.2890  25.4510  -0.0000   0.7768   0.0000
19800226  22.2291  79.5030  25.6450  -0.0000   0.7768   0.0000
