Time rh SM Tmean e SPI FLASH 
19800101  58.9308 122.1100  22.4260  -0.0001   0.7594   0.0000
19800102  62.5117 123.6100  22.6660  -0.0001   2.2362   0.0000
19800103  74.0267 124.2900  21.4230  -0.0001   1.0537   0.0000
19800104  76.0554 124.6800  20.8060  -0.0000   0.4148   0.0000
19800105  82.1043 125.9900  20.0230  -0.0001   0.5913   0.0000
19800106  67.8849 127.1200  19.8560  -0.0001  -0.3185   0.0000
19800107  55.0700 126.2200  18.1860  -0.0001   0.9175   0.0000
19800108  48.0741 125.8100  18.1630  -0.0001   0.7594   0.0000
19800109  50.1491 125.1200  18.6830  -0.0001   0.7594   0.0000
19800110  55.7447 123.9100  19.2850  -0.0001   0.7594   0.0000
19800111  54.6197 123.0300  20.4120  -0.0001   0.7594   0.0000
19800112  58.2780 123.2700  21.6150  -0.0001   0.7594   0.0000
19800113  68.9987 124.7700  22.1280  -0.0001   0.0285   0.0000
19800114  70.9542 124.3100  22.1420  -0.0001   1.1731   0.0000
19800115  67.7914 124.3800  22.4010  -0.0001   1.2276   0.0000
19800116  68.5794 124.2500  22.4610  -0.0001   2.2857   0.0000
19800117  63.7181 122.4500  22.7400  -0.0001   0.0324   0.0000
19800118  61.1673 121.0800  22.9380  -0.0001   0.0885   0.0000
19800119  60.2992 119.9400  23.4790  -0.0001   0.7594   0.0000
19800120  55.5690 118.4200  23.7220  -0.0001   0.7594   0.0000
19800121  55.0486 117.9800  23.3540  -0.0001   0.7594   0.0000
19800122  52.5935 119.2100  24.0370  -0.0001   0.7594   0.0000
19800123  46.3257 120.0100  21.5370  -0.0001   0.7594   0.0000
19800124  35.2609 120.2600  20.2910  -0.0001   0.7594   0.0000
19800125  38.8799 118.7500  20.8860  -0.0001   0.7594   0.0000
19800126  43.7001 116.3000  21.8210  -0.0001   0.7594   0.0000
19800127  46.3013 113.4700  23.9130  -0.0001   0.7594   0.0000
19800128  39.6622 111.2100  24.0750  -0.0001   0.7594   0.0000
19800129  40.4956 110.6700  21.5560  -0.0001   0.7594   0.0000
19800130  35.6334 111.9800  19.4340  -0.0001   0.7594   0.0000
19800131  37.6557 113.6100  19.5310  -0.0001   0.7594   0.0000
19800201  41.4400 114.3300  20.1950  -0.0001   0.7594   0.0000
19800202  47.1015 113.9400  22.8300  -0.0000   0.7594   0.0000
19800203  55.8755 113.1000  23.9100  -0.0000   0.7594   0.0000
19800204  54.6144 113.4600  24.8060  -0.0000   0.1305   0.0000
19800205  55.1701 115.3700  23.6420  -0.0001   0.1090   0.0000
19800206  35.2332 115.9100  20.9270  -0.0001   0.0324   0.0000
19800207  27.1558 114.1400  20.1650  -0.0001   0.7594   0.0000
19800208  29.9533 112.7100  20.0650  -0.0001   0.7594   0.0000
19800209  32.6509 111.4200  21.5760  -0.0001   0.7594   0.0000
19800210  31.9992 110.2700  22.2600  -0.0001   0.7594   0.0000
19800211  33.6541 110.7500  22.0160  -0.0001   0.7594   0.0000
19800212  33.7626 110.8400  22.1280  -0.0001   0.7594   0.0000
19800213  32.9681 110.0600  22.4480  -0.0001   0.7594   0.0000
19800214  36.5719 108.9700  23.4090  -0.0001   0.7594   0.0000
19800215  60.6021 110.3500  23.6590  -0.0001   0.7594   0.0000
19800216  64.0363 110.1600  24.4090  -0.0001   0.1409   0.0000
19800217  38.3666 109.9400  24.5360  -0.0001   1.7128   0.0000
19800218  42.8184 109.5200  24.3890  -0.0001   0.7594   0.0000
19800219  39.6126 109.9400  24.2180  -0.0001   0.7594   0.0000
19800220  34.1697 110.0900  25.2320  -0.0001   0.7594   0.0000
19800221  36.9343 110.8300  25.5380  -0.0001   0.7594   0.0000
19800222  39.4259 110.2100  26.0030  -0.0001   0.7594   0.0000
19800223  37.7027 109.5600  26.8400  -0.0001   0.7594   0.0000
19800224  37.0080 107.5900  26.6510  -0.0001   0.7594   0.0000
19800225  28.3858 106.7600  24.4710  -0.0001   0.7594   0.0000
19800226  29.9361 109.1300  24.0150  -0.0001   0.7594   0.0000
19800227  35.0499 109.6500  25.9490  -0.0001   0.7594   0.0000
19800228  31.6344 109.3000  27.4370  -0.0001   0.7594   0.0000
19800229  45.9557 112.2000  27.3320  -0.0001   0.7594   0.0000
19800301  54.0704 117.0400  23.9240  -0.0001   0.2481   0.0000
19800302  41.1646 115.7100  23.8230  -0.0001   0.6864   0.0000
19800303  34.5980 113.2800  26.4570  -0.0001   0.7594   0.0000
19800304  39.6421 112.8000  27.2930  -0.0001   0.7594   0.0000
19800305  44.9532 111.7200  26.8630  -0.0001   0.7594   0.0000
19800306  36.2981 108.9900  28.7470  -0.0001   0.7594   0.0000
19800307  34.9064 109.4100  28.7460  -0.0001   0.7594   0.0000
19800308  53.0272 108.8600  26.2510  -0.0001   0.7594   0.0000
19800309  44.3969 107.6400  25.0800  -0.0001   0.4815   0.0000
19800310  27.5314 104.6600  25.4730  -0.0001   0.0174   0.0000
19800311  61.5049 104.1800  25.1420  -0.0001   0.7594   0.0000
19800312  66.6372 105.8100  24.6540  -0.0001  -0.6204   0.0000
19800313  33.2716 102.6300  25.8460  -0.0001   0.7698   0.0000
19800314  29.4329  99.9220  26.2310  -0.0001   0.7594   0.0000
19800315  28.6504  99.5360  26.8370  -0.0001   0.7594   0.0000
19800316  31.1147  98.8690  29.0760  -0.0001   0.7594   0.0000
19800317  46.9103 100.3800  28.7060  -0.0001   1.2803   0.0000
19800318  40.3346 100.8700  29.4430  -0.0001  -0.2289   0.0000
19800319  37.6721 102.4300  29.6810  -0.0001   0.7594   0.0000
19800320  29.7258 100.9200  29.9230  -0.0001   0.0093   0.0000
19800321  30.6407  99.9320  30.4160  -0.0001   0.7594   0.0000
19800322  29.7861  99.4110  30.9780  -0.0001   0.7594   0.0000
19800323  29.0340 100.9100  31.3820  -0.0001   0.7594   0.0000
19800324  30.4642 102.3400  32.4100  -0.0001   0.7594   0.0000
19800325  30.6636 104.0000  32.5610  -0.0001   0.7594   0.0000
19800326  30.9486 103.8400  32.1230  -0.0001   0.7594   0.0000
19800327  35.5032 101.5200  30.5780  -0.0001   0.7594   0.0000
19800328  42.5012 100.9800  30.3360  -0.0001   0.0486   0.0000
19800329  51.8197 102.1600  29.8100  -0.0001   0.2152   0.0000
19800330  43.4661 101.7300  29.3730  -0.0001   0.2124   0.0000
19800331  37.1220  99.6560  31.0390  -0.0001   1.5888   0.0000
19800401  53.0100  97.0230  30.4400  -0.0001   0.7594   0.0000
19800402  55.3976  97.7100  29.7760  -0.0001   0.5127   0.0000
19800403  63.9870 101.5000  27.4390  -0.0001  -0.3460   0.0000
19800404  48.7339 100.8100  30.1230  -0.0001  -0.7597   0.0000
19800405  48.8049 101.0200  29.5340  -0.0001   1.1606   0.0000
19800406  45.6943 103.0600  29.8980  -0.0001   0.2713   0.0000
19800407  40.0914 100.3300  31.8620  -0.0001   0.6277   0.0000
19800408  31.5597  98.1840  32.6620  -0.0001   0.0066   0.0000
19800409  32.2517  96.5420  33.7380  -0.0001   0.7594   0.0000
